Index,State,Year,DoY,Event_Label,Event_Obs,Date,Sex,Site,Orchard,Genotype,Tree,X,Y,Source
22,1,2006,126,before_flowering,1,2006-05-06,MALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
22,2,2006,127,first_flowering,2,2006-05-07,MALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
22,2,2006,136,last_flowering,3,2006-05-16,MALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
22,3,2006,137,past_flowering,4,2006-05-17,MALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
23,1,2006,128,before_flowering,1,2006-05-08,MALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
23,2,2006,130,first_flowering,2,2006-05-10,MALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
23,2,2006,135,last_flowering,3,2006-05-15,MALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
23,3,2006,136,past_flowering,4,2006-05-16,MALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
24,1,2006,128,before_flowering,1,2006-05-08,MALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
24,2,2006,130,first_flowering,2,2006-05-10,MALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
24,2,2006,134,last_flowering,3,2006-05-14,MALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
24,3,2006,135,past_flowering,4,2006-05-15,MALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
25,1,2006,128,before_flowering,1,2006-05-08,MALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
25,2,2006,130,first_flowering,2,2006-05-10,MALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
25,2,2006,134,last_flowering,3,2006-05-14,MALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
25,3,2006,135,past_flowering,4,2006-05-15,MALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
26,1,2006,123,before_flowering,1,2006-05-03,MALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
26,2,2006,124,first_flowering,2,2006-05-04,MALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
26,2,2006,131,last_flowering,3,2006-05-11,MALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
26,3,2006,132,past_flowering,4,2006-05-12,MALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
27,1,2006,127,before_flowering,1,2006-05-07,MALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
27,2,2006,128,first_flowering,2,2006-05-08,MALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
27,2,2006,131,last_flowering,3,2006-05-11,MALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
27,3,2006,132,past_flowering,4,2006-05-12,MALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
28,1,2006,131,before_flowering,1,2006-05-11,MALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
28,2,2006,132,first_flowering,2,2006-05-12,MALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
28,2,2006,138,last_flowering,3,2006-05-18,MALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
28,3,2006,139,past_flowering,4,2006-05-19,MALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
29,1,2006,128,before_flowering,1,2006-05-08,MALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
29,2,2006,130,first_flowering,2,2006-05-10,MALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
29,2,2006,137,last_flowering,3,2006-05-17,MALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
29,3,2006,138,past_flowering,4,2006-05-18,MALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
30,2,2006,123,first_flowering,2,2006-05-03,MALE,Kalamalka,230,3172,NA,Q,14,Chris Walsh
30,2,2006,127,last_flowering,3,2006-05-07,MALE,Kalamalka,230,3172,NA,Q,14,Chris Walsh
30,3,2006,128,past_flowering,4,2006-05-08,MALE,Kalamalka,230,3172,NA,Q,14,Chris Walsh
31,1,2007,124,before_flowering,1,2007-05-04,FEMALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
31,2,2007,126,first_flowering,2,2007-05-06,FEMALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
31,2,2007,128,last_flowering,3,2007-05-08,FEMALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
31,3,2007,129,past_flowering,4,2007-05-09,FEMALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
32,1,2007,124,before_flowering,1,2007-05-04,FEMALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
32,2,2007,126,first_flowering,2,2007-05-06,FEMALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
32,2,2007,128,last_flowering,3,2007-05-08,FEMALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
32,3,2007,129,past_flowering,4,2007-05-09,FEMALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
33,1,2007,124,before_flowering,1,2007-05-04,FEMALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
33,2,2007,126,first_flowering,2,2007-05-06,FEMALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
33,2,2007,128,last_flowering,3,2007-05-08,FEMALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
33,3,2007,129,past_flowering,4,2007-05-09,FEMALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
34,1,2007,130,before_flowering,1,2007-05-10,FEMALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
34,2,2007,131,first_flowering,2,2007-05-11,FEMALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
34,2,2007,133,last_flowering,3,2007-05-13,FEMALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
34,3,2007,134,past_flowering,4,2007-05-14,FEMALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
35,1,2007,130,before_flowering,1,2007-05-10,FEMALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
35,2,2007,131,first_flowering,2,2007-05-11,FEMALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
35,2,2007,133,last_flowering,3,2007-05-13,FEMALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
35,3,2007,134,past_flowering,4,2007-05-14,FEMALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
36,1,2007,129,before_flowering,1,2007-05-09,FEMALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
36,2,2007,130,first_flowering,2,2007-05-10,FEMALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
36,2,2007,131,last_flowering,3,2007-05-11,FEMALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
36,3,2007,133,past_flowering,4,2007-05-13,FEMALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
37,1,2007,129,before_flowering,1,2007-05-09,FEMALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
37,2,2007,130,first_flowering,2,2007-05-10,FEMALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
37,2,2007,131,last_flowering,3,2007-05-11,FEMALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
37,3,2007,133,past_flowering,4,2007-05-13,FEMALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
38,1,2007,129,before_flowering,1,2007-05-09,FEMALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
38,2,2007,130,first_flowering,2,2007-05-10,FEMALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
38,2,2007,131,last_flowering,3,2007-05-11,FEMALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
38,3,2007,133,past_flowering,4,2007-05-13,FEMALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
39,1,2007,131,before_flowering,1,2007-05-11,FEMALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
39,2,2007,133,first_flowering,2,2007-05-13,FEMALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
39,2,2007,134,last_flowering,3,2007-05-14,FEMALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
39,3,2007,136,past_flowering,4,2007-05-16,FEMALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
40,1,2007,131,before_flowering,1,2007-05-11,FEMALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
40,2,2007,133,first_flowering,2,2007-05-13,FEMALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
40,2,2007,134,last_flowering,3,2007-05-14,FEMALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
40,3,2007,136,past_flowering,4,2007-05-16,FEMALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
41,1,2007,129,before_flowering,1,2007-05-09,FEMALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
41,2,2007,130,first_flowering,2,2007-05-10,FEMALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
41,2,2007,131,last_flowering,3,2007-05-11,FEMALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
41,3,2007,133,past_flowering,4,2007-05-13,FEMALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
42,1,2007,124,before_flowering,1,2007-05-04,FEMALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
42,2,2007,126,first_flowering,2,2007-05-06,FEMALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
42,2,2007,128,last_flowering,3,2007-05-08,FEMALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
42,3,2007,129,past_flowering,4,2007-05-09,FEMALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
43,1,2007,130,before_flowering,1,2007-05-10,FEMALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
43,2,2007,131,first_flowering,2,2007-05-11,FEMALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
43,2,2007,133,last_flowering,3,2007-05-13,FEMALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
43,3,2007,134,past_flowering,4,2007-05-14,FEMALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
44,1,2007,130,before_flowering,1,2007-05-10,FEMALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
44,2,2007,131,first_flowering,2,2007-05-11,FEMALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
44,2,2007,133,last_flowering,3,2007-05-13,FEMALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
44,3,2007,134,past_flowering,4,2007-05-14,FEMALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
45,1,2007,124,before_flowering,1,2007-05-04,FEMALE,Kalamalka,230,3172,NA,Q,14,Chris Walsh
45,2,2007,126,first_flowering,2,2007-05-06,FEMALE,Kalamalka,230,3172,NA,Q,14,Chris Walsh
45,2,2007,128,last_flowering,3,2007-05-08,FEMALE,Kalamalka,230,3172,NA,Q,14,Chris Walsh
45,3,2007,129,past_flowering,4,2007-05-09,FEMALE,Kalamalka,230,3172,NA,Q,14,Chris Walsh
46,2,2007,124,first_flowering,2,2007-05-04,MALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
46,2,2007,128,last_flowering,3,2007-05-08,MALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
46,3,2007,129,past_flowering,4,2007-05-09,MALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
47,1,2007,124,before_flowering,1,2007-05-04,MALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
47,2,2007,126,first_flowering,2,2007-05-06,MALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
47,2,2007,130,last_flowering,3,2007-05-10,MALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
47,3,2007,131,past_flowering,4,2007-05-11,MALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
48,1,2007,124,before_flowering,1,2007-05-04,MALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
48,2,2007,126,first_flowering,2,2007-05-06,MALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
48,2,2007,130,last_flowering,3,2007-05-10,MALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
48,3,2007,131,past_flowering,4,2007-05-11,MALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
49,1,2007,128,before_flowering,1,2007-05-08,MALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
49,2,2007,129,first_flowering,2,2007-05-09,MALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
49,2,2007,133,last_flowering,3,2007-05-13,MALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
49,3,2007,134,past_flowering,4,2007-05-14,MALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
50,1,2007,128,before_flowering,1,2007-05-08,MALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
50,2,2007,129,first_flowering,2,2007-05-09,MALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
50,2,2007,133,last_flowering,3,2007-05-13,MALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
50,3,2007,134,past_flowering,4,2007-05-14,MALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
51,1,2007,126,before_flowering,1,2007-05-06,MALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
51,2,2007,128,first_flowering,2,2007-05-08,MALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
51,2,2007,131,last_flowering,3,2007-05-11,MALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
51,3,2007,133,past_flowering,4,2007-05-13,MALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
52,1,2007,126,before_flowering,1,2007-05-06,MALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
52,2,2007,128,first_flowering,2,2007-05-08,MALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
52,2,2007,131,last_flowering,3,2007-05-11,MALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
52,3,2007,133,past_flowering,4,2007-05-13,MALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
53,1,2007,126,before_flowering,1,2007-05-06,MALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
53,2,2007,128,first_flowering,2,2007-05-08,MALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
53,2,2007,131,last_flowering,3,2007-05-11,MALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
53,3,2007,133,past_flowering,4,2007-05-13,MALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
54,1,2007,130,before_flowering,1,2007-05-10,MALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
54,2,2007,131,first_flowering,2,2007-05-11,MALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
54,2,2007,134,last_flowering,3,2007-05-14,MALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
54,3,2007,136,past_flowering,4,2007-05-16,MALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
55,1,2007,130,before_flowering,1,2007-05-10,MALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
55,2,2007,131,first_flowering,2,2007-05-11,MALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
55,2,2007,134,last_flowering,3,2007-05-14,MALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
55,3,2007,136,past_flowering,4,2007-05-16,MALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
56,1,2007,126,before_flowering,1,2007-05-06,MALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
56,2,2007,128,first_flowering,2,2007-05-08,MALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
56,2,2007,131,last_flowering,3,2007-05-11,MALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
56,3,2007,133,past_flowering,4,2007-05-13,MALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
57,2,2007,124,first_flowering,2,2007-05-04,MALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
57,2,2007,128,last_flowering,3,2007-05-08,MALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
57,3,2007,129,past_flowering,4,2007-05-09,MALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
58,1,2007,128,before_flowering,1,2007-05-08,MALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
58,2,2007,129,first_flowering,2,2007-05-09,MALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
58,2,2007,133,last_flowering,3,2007-05-13,MALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
58,3,2007,134,past_flowering,4,2007-05-14,MALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
59,1,2007,128,before_flowering,1,2007-05-08,MALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
59,2,2007,129,first_flowering,2,2007-05-09,MALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
59,2,2007,133,last_flowering,3,2007-05-13,MALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
59,3,2007,134,past_flowering,4,2007-05-14,MALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
60,2,2007,124,first_flowering,2,2007-05-04,MALE,Kalamalka,230,3172,NA,Q,14,Chris Walsh
60,2,2007,128,last_flowering,3,2007-05-08,MALE,Kalamalka,230,3172,NA,Q,14,Chris Walsh
60,3,2007,129,past_flowering,4,2007-05-09,MALE,Kalamalka,230,3172,NA,Q,14,Chris Walsh
61,1,2008,137,before_flowering,1,2008-05-16,FEMALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
61,2,2008,138,first_flowering,2,2008-05-17,FEMALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
61,2,2008,138,last_flowering,3,2008-05-17,FEMALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
61,3,2008,139,past_flowering,4,2008-05-18,FEMALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
62,1,2008,136,before_flowering,1,2008-05-15,FEMALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
62,2,2008,137,first_flowering,2,2008-05-16,FEMALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
62,2,2008,137,last_flowering,3,2008-05-16,FEMALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
62,3,2008,138,past_flowering,4,2008-05-17,FEMALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
63,1,2008,138,before_flowering,1,2008-05-17,FEMALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
63,2,2008,139,first_flowering,2,2008-05-18,FEMALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
63,2,2008,139,last_flowering,3,2008-05-18,FEMALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
63,3,2008,140,past_flowering,4,2008-05-19,FEMALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
64,1,2008,136,before_flowering,1,2008-05-15,FEMALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
64,2,2008,137,first_flowering,2,2008-05-16,FEMALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
64,2,2008,137,last_flowering,3,2008-05-16,FEMALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
64,3,2008,138,past_flowering,4,2008-05-17,FEMALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
65,1,2008,137,before_flowering,1,2008-05-16,FEMALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
65,2,2008,138,first_flowering,2,2008-05-17,FEMALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
65,2,2008,139,last_flowering,3,2008-05-18,FEMALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
65,3,2008,140,past_flowering,4,2008-05-19,FEMALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
66,1,2008,138,before_flowering,1,2008-05-17,FEMALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
66,2,2008,139,first_flowering,2,2008-05-18,FEMALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
66,2,2008,139,last_flowering,3,2008-05-18,FEMALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
66,3,2008,140,past_flowering,4,2008-05-19,FEMALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
67,1,2008,137,before_flowering,1,2008-05-16,FEMALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
67,2,2008,138,first_flowering,2,2008-05-17,FEMALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
67,2,2008,138,last_flowering,3,2008-05-17,FEMALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
67,3,2008,139,past_flowering,4,2008-05-18,FEMALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
68,1,2008,137,before_flowering,1,2008-05-16,FEMALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
68,2,2008,138,first_flowering,2,2008-05-17,FEMALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
68,2,2008,139,last_flowering,3,2008-05-18,FEMALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
68,3,2008,140,past_flowering,4,2008-05-19,FEMALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
69,1,2008,139,before_flowering,1,2008-05-18,FEMALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
69,2,2008,140,first_flowering,2,2008-05-19,FEMALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
69,2,2008,141,last_flowering,3,2008-05-20,FEMALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
69,3,2008,142,past_flowering,4,2008-05-21,FEMALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
70,1,2008,137,before_flowering,1,2008-05-16,FEMALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
70,2,2008,138,first_flowering,2,2008-05-17,FEMALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
70,2,2008,139,last_flowering,3,2008-05-18,FEMALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
70,3,2008,140,past_flowering,4,2008-05-19,FEMALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
71,2,2008,134,first_flowering,2,2008-05-13,FEMALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
71,2,2008,135,last_flowering,3,2008-05-14,FEMALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
71,3,2008,136,past_flowering,4,2008-05-15,FEMALE,Kalamalka,230,3126,NA,P,65,Chris Walsh
72,1,2008,137,before_flowering,1,2008-05-16,FEMALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
72,2,2008,138,first_flowering,2,2008-05-17,FEMALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
72,2,2008,139,last_flowering,3,2008-05-18,FEMALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
72,3,2008,140,past_flowering,4,2008-05-19,FEMALE,Kalamalka,230,3140,NA,L,14,Chris Walsh
73,1,2008,138,before_flowering,1,2008-05-17,FEMALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
73,2,2008,139,first_flowering,2,2008-05-18,FEMALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
73,2,2008,140,last_flowering,3,2008-05-19,FEMALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
73,3,2008,141,past_flowering,4,2008-05-20,FEMALE,Kalamalka,230,3156,NA,X,6,Chris Walsh
74,1,2008,139,before_flowering,1,2008-05-18,FEMALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
74,2,2008,140,first_flowering,2,2008-05-19,FEMALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
74,2,2008,141,last_flowering,3,2008-05-20,FEMALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
74,3,2008,142,past_flowering,4,2008-05-21,FEMALE,Kalamalka,230,3157,NA,F,21,Chris Walsh
75,2,2008,134,first_flowering,2,2008-05-13,FEMALE,Kalamalka,230,3172,NA,Q,14,Chris Walsh
75,2,2008,135,last_flowering,3,2008-05-14,FEMALE,Kalamalka,230,3172,NA,Q,14,Chris Walsh
75,3,2008,136,past_flowering,4,2008-05-15,FEMALE,Kalamalka,230,3172,NA,Q,14,Chris Walsh
76,1,2008,136,before_flowering,1,2008-05-15,MALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
76,2,2008,137,first_flowering,2,2008-05-16,MALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
76,2,2008,140,last_flowering,3,2008-05-19,MALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
76,3,2008,141,past_flowering,4,2008-05-20,MALE,Kalamalka,230,1460,NA,N,18,Chris Walsh
77,1,2008,136,before_flowering,1,2008-05-15,MALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
77,2,2008,137,first_flowering,2,2008-05-16,MALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
77,2,2008,141,last_flowering,3,2008-05-20,MALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
77,3,2008,142,past_flowering,4,2008-05-21,MALE,Kalamalka,230,1467,NA,J,5,Chris Walsh
78,1,2008,137,before_flowering,1,2008-05-16,MALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
78,2,2008,138,first_flowering,2,2008-05-17,MALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
78,2,2008,142,last_flowering,3,2008-05-21,MALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
78,3,2008,143,past_flowering,4,2008-05-22,MALE,Kalamalka,230,1536,NA,F,44,Chris Walsh
79,1,2008,137,before_flowering,1,2008-05-16,MALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
79,2,2008,138,first_flowering,2,2008-05-17,MALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
79,2,2008,143,last_flowering,3,2008-05-22,MALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
79,3,2008,144,past_flowering,4,2008-05-23,MALE,Kalamalka,230,3044,NA,V,53,Chris Walsh
80,1,2008,136,before_flowering,1,2008-05-15,MALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
80,2,2008,137,first_flowering,2,2008-05-16,MALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
80,2,2008,142,last_flowering,3,2008-05-21,MALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
80,3,2008,143,past_flowering,4,2008-05-22,MALE,Kalamalka,230,3075,NA,CC,33,Chris Walsh
81,1,2008,137,before_flowering,1,2008-05-16,MALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
81,2,2008,138,first_flowering,2,2008-05-17,MALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
81,2,2008,141,last_flowering,3,2008-05-20,MALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
81,3,2008,142,past_flowering,4,2008-05-21,MALE,Kalamalka,230,3078,NA,W,21,Chris Walsh
82,1,2008,136,before_flowering,1,2008-05-15,MALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
82,2,2008,137,first_flowering,2,2008-05-16,MALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
82,2,2008,141,last_flowering,3,2008-05-20,MALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
82,3,2008,142,past_flowering,4,2008-05-21,MALE,Kalamalka,230,3102,NA,O,50,Chris Walsh
83,1,2008,139,before_flowering,1,2008-05-18,MALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
83,2,2008,140,first_flowering,2,2008-05-19,MALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
83,2,2008,142,last_flowering,3,2008-05-21,MALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
83,3,2008,143,past_flowering,4,2008-05-22,MALE,Kalamalka,230,3105,NA,E,13,Chris Walsh
84,1,2008,138,before_flowering,1,2008-05-17,MALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
84,2,2008,139,first_flowering,2,2008-05-18,MALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
84,2,2008,144,last_flowering,3,2008-05-23,MALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
84,3,2008,145,past_flowering,4,2008-05-24,MALE,Kalamalka,230,3106,NA,GG,19,Chris Walsh
85,1,2008,137,before_flowering,1,2008-05-16,MALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
85,2,2008,138,first_flowering,2,2008-05-17,MALE,Kalamalka,230,3118,NA,A,30,Chris Walsh
