Index,DoY,Date,Phenophase_Recorded,State,Sex,Year,Site,Orchard,Genotype,Tree,X,Y,Source
4806,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,989,NA,FF,50,Rita Wagner
4806,154,2010-06-03,-,2,FEMALE,2010,PGTIS,228,989,NA,FF,50,Rita Wagner
4806,159,2010-06-08,4.5,2,FEMALE,2010,PGTIS,228,989,NA,FF,50,Rita Wagner
4807,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1460,NA,CC,42,Rita Wagner
4807,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1460,NA,CC,42,Rita Wagner
4807,154,2010-06-03,-,2,FEMALE,2010,PGTIS,228,1460,NA,CC,42,Rita Wagner
4807,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1460,NA,CC,42,Rita Wagner
4808,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1460,NA,M,44,Rita Wagner
4808,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1460,NA,M,44,Rita Wagner
4808,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1460,NA,M,44,Rita Wagner
4808,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1460,NA,M,44,Rita Wagner
4809,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1461,NA,B,48,Rita Wagner
4809,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1461,NA,B,48,Rita Wagner
4809,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1461,NA,B,48,Rita Wagner
4809,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1461,NA,B,48,Rita Wagner
4810,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1461,NA,M,27,Rita Wagner
4810,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1461,NA,M,27,Rita Wagner
4810,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1461,NA,M,27,Rita Wagner
4810,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1461,NA,M,27,Rita Wagner
4811,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1462,NA,C,7,Rita Wagner
4811,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1462,NA,C,7,Rita Wagner
4811,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1462,NA,C,7,Rita Wagner
4811,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1462,NA,C,7,Rita Wagner
4812,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1462,NA,D,2,Rita Wagner
4812,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1462,NA,D,2,Rita Wagner
4812,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,1462,NA,D,2,Rita Wagner
4812,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1462,NA,D,2,Rita Wagner
4813,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1463,NA,G,11,Rita Wagner
4813,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1463,NA,G,11,Rita Wagner
4813,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1463,NA,G,11,Rita Wagner
4813,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1463,NA,G,11,Rita Wagner
4814,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1463,NA,J,15,Rita Wagner
4814,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1463,NA,J,15,Rita Wagner
4814,154,2010-06-03,4.5,2,FEMALE,2010,PGTIS,228,1463,NA,J,15,Rita Wagner
4814,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1463,NA,J,15,Rita Wagner
4815,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1464,NA,A,19,Rita Wagner
4815,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1464,NA,A,19,Rita Wagner
4815,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1464,NA,A,19,Rita Wagner
4815,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1464,NA,A,19,Rita Wagner
4816,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1464,NA,P,7,Rita Wagner
4816,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1464,NA,P,7,Rita Wagner
4816,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1464,NA,P,7,Rita Wagner
4816,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1464,NA,P,7,Rita Wagner
4817,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1465,NA,AA,50,Rita Wagner
4817,151,2010-05-31,5,2,FEMALE,2010,PGTIS,228,1465,NA,AA,50,Rita Wagner
4817,154,2010-06-03,-,3,FEMALE,2010,PGTIS,228,1465,NA,AA,50,Rita Wagner
4817,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1465,NA,AA,50,Rita Wagner
4818,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1465,NA,T,5,Rita Wagner
4818,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1465,NA,T,5,Rita Wagner
4818,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,1465,NA,T,5,Rita Wagner
4818,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1465,NA,T,5,Rita Wagner
4819,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1466,NA,L,16,Rita Wagner
4819,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1466,NA,L,16,Rita Wagner
4819,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1466,NA,L,16,Rita Wagner
4819,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1466,NA,L,16,Rita Wagner
4820,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1466,NA,Z,29,Rita Wagner
4820,151,2010-05-31,3,2,FEMALE,2010,PGTIS,228,1466,NA,Z,29,Rita Wagner
4820,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1466,NA,Z,29,Rita Wagner
4820,159,2010-06-08,4,2,FEMALE,2010,PGTIS,228,1466,NA,Z,29,Rita Wagner
4821,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1467,NA,D,29,Rita Wagner
4821,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1467,NA,D,29,Rita Wagner
4821,154,2010-06-03,4.5,2,FEMALE,2010,PGTIS,228,1467,NA,D,29,Rita Wagner
4821,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1467,NA,D,29,Rita Wagner
4822,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1467,NA,G,12,Rita Wagner
4822,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1467,NA,G,12,Rita Wagner
4822,154,2010-06-03,4.5,2,FEMALE,2010,PGTIS,228,1467,NA,G,12,Rita Wagner
4822,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1467,NA,G,12,Rita Wagner
4823,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1532,NA,EE,17,Rita Wagner
4823,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1532,NA,EE,17,Rita Wagner
4823,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1532,NA,EE,17,Rita Wagner
4823,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1532,NA,EE,17,Rita Wagner
4824,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1532,NA,I,14,Rita Wagner
4824,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1532,NA,I,14,Rita Wagner
4824,154,2010-06-03,4.5,2,FEMALE,2010,PGTIS,228,1532,NA,I,14,Rita Wagner
4824,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1532,NA,I,14,Rita Wagner
4825,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1533,NA,C,24,Rita Wagner
4825,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1533,NA,C,24,Rita Wagner
4825,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1533,NA,C,24,Rita Wagner
4825,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1533,NA,C,24,Rita Wagner
4826,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1533,NA,W,38,Rita Wagner
4826,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1533,NA,W,38,Rita Wagner
4826,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,1533,NA,W,38,Rita Wagner
4826,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1533,NA,W,38,Rita Wagner
4827,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1536,NA,FF,47,Rita Wagner
4827,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1536,NA,FF,47,Rita Wagner
4827,154,2010-06-03,-,2,FEMALE,2010,PGTIS,228,1536,NA,FF,47,Rita Wagner
4827,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1536,NA,FF,47,Rita Wagner
4828,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1536,NA,Q,21,Rita Wagner
4828,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1536,NA,Q,21,Rita Wagner
4828,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1536,NA,Q,21,Rita Wagner
4828,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1536,NA,Q,21,Rita Wagner
4829,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1538,NA,BB,8,Rita Wagner
4829,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1538,NA,BB,8,Rita Wagner
4829,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1538,NA,BB,8,Rita Wagner
4829,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1538,NA,BB,8,Rita Wagner
4830,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1538,NA,EE,12,Rita Wagner
4830,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1538,NA,EE,12,Rita Wagner
4830,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1538,NA,EE,12,Rita Wagner
4830,159,2010-06-08,4,2,FEMALE,2010,PGTIS,228,1538,NA,EE,12,Rita Wagner
4831,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1539,NA,B,34,Rita Wagner
4831,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1539,NA,B,34,Rita Wagner
4831,154,2010-06-03,4.5,2,FEMALE,2010,PGTIS,228,1539,NA,B,34,Rita Wagner
4831,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1539,NA,B,34,Rita Wagner
4832,146,2010-05-26,0,0,FEMALE,2010,PGTIS,228,1539,NA,T,10,Rita Wagner
4832,151,2010-05-31,0,0,FEMALE,2010,PGTIS,228,1539,NA,T,10,Rita Wagner
4832,154,2010-06-03,0,0,FEMALE,2010,PGTIS,228,1539,NA,T,10,Rita Wagner
4832,159,2010-06-08,-,0,FEMALE,2010,PGTIS,228,1539,NA,T,10,Rita Wagner
4833,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1540,NA,AA,38,Rita Wagner
4833,151,2010-05-31,4.5,2,FEMALE,2010,PGTIS,228,1540,NA,AA,38,Rita Wagner
4833,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,1540,NA,AA,38,Rita Wagner
4833,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1540,NA,AA,38,Rita Wagner
4834,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1540,NA,P,49,Rita Wagner
4834,151,2010-05-31,5,2,FEMALE,2010,PGTIS,228,1540,NA,P,49,Rita Wagner
4834,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,1540,NA,P,49,Rita Wagner
4834,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1540,NA,P,49,Rita Wagner
4835,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1560,NA,L,30,Rita Wagner
4835,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1560,NA,L,30,Rita Wagner
4835,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1560,NA,L,30,Rita Wagner
4835,159,2010-06-08,4,2,FEMALE,2010,PGTIS,228,1560,NA,L,30,Rita Wagner
4836,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1560,NA,X,33,Rita Wagner
4836,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1560,NA,X,33,Rita Wagner
4836,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1560,NA,X,33,Rita Wagner
4836,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1560,NA,X,33,Rita Wagner
4837,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1571,NA,A,10,Rita Wagner
4837,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1571,NA,A,10,Rita Wagner
4837,154,2010-06-03,4.5,2,FEMALE,2010,PGTIS,228,1571,NA,A,10,Rita Wagner
4837,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1571,NA,A,10,Rita Wagner
4838,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1571,NA,A,50,Rita Wagner
4838,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1571,NA,A,50,Rita Wagner
4838,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,1571,NA,A,50,Rita Wagner
4838,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1571,NA,A,50,Rita Wagner
4839,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1581,NA,BB,45,Rita Wagner
4839,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1581,NA,BB,45,Rita Wagner
4839,154,2010-06-03,-,2,FEMALE,2010,PGTIS,228,1581,NA,BB,45,Rita Wagner
4839,159,2010-06-08,4,2,FEMALE,2010,PGTIS,228,1581,NA,BB,45,Rita Wagner
4840,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1581,NA,D,15,Rita Wagner
4840,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1581,NA,D,15,Rita Wagner
4840,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1581,NA,D,15,Rita Wagner
4840,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1581,NA,D,15,Rita Wagner
4841,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1583,NA,A,16,Rita Wagner
4841,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1583,NA,A,16,Rita Wagner
4841,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,1583,NA,A,16,Rita Wagner
4841,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1583,NA,A,16,Rita Wagner
4842,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1583,NA,H,15,Rita Wagner
4842,151,2010-05-31,4.5,2,FEMALE,2010,PGTIS,228,1583,NA,H,15,Rita Wagner
4842,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,1583,NA,H,15,Rita Wagner
4842,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1583,NA,H,15,Rita Wagner
4843,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1584,NA,DD,48,Rita Wagner
4843,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1584,NA,DD,48,Rita Wagner
4843,154,2010-06-03,-,2,FEMALE,2010,PGTIS,228,1584,NA,DD,48,Rita Wagner
4843,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1584,NA,DD,48,Rita Wagner
4844,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1584,NA,R,26,Rita Wagner
4844,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1584,NA,R,26,Rita Wagner
4844,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1584,NA,R,26,Rita Wagner
4844,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1584,NA,R,26,Rita Wagner
4845,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1585,NA,F,31,Rita Wagner
4845,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1585,NA,F,31,Rita Wagner
4845,154,2010-06-03,4.5,2,FEMALE,2010,PGTIS,228,1585,NA,F,31,Rita Wagner
4845,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1585,NA,F,31,Rita Wagner
4846,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1585,NA,FF,17,Rita Wagner
4846,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1585,NA,FF,17,Rita Wagner
4846,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1585,NA,FF,17,Rita Wagner
4846,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1585,NA,FF,17,Rita Wagner
4847,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1586,NA,L,15,Rita Wagner
4847,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1586,NA,L,15,Rita Wagner
4847,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,1586,NA,L,15,Rita Wagner
4847,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1586,NA,L,15,Rita Wagner
4848,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1586,NA,Q,20,Rita Wagner
4848,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1586,NA,Q,20,Rita Wagner
4848,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1586,NA,Q,20,Rita Wagner
4848,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1586,NA,Q,20,Rita Wagner
4849,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1588,NA,P,47,Rita Wagner
4849,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1588,NA,P,47,Rita Wagner
4849,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,1588,NA,P,47,Rita Wagner
4849,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1588,NA,P,47,Rita Wagner
4850,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1588,NA,U,14,Rita Wagner
4850,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1588,NA,U,14,Rita Wagner
4850,154,2010-06-03,4.5,2,FEMALE,2010,PGTIS,228,1588,NA,U,14,Rita Wagner
4850,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1588,NA,U,14,Rita Wagner
4851,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1589,NA,F,20,Rita Wagner
4851,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1589,NA,F,20,Rita Wagner
4851,154,2010-06-03,4.5,2,FEMALE,2010,PGTIS,228,1589,NA,F,20,Rita Wagner
4851,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1589,NA,F,20,Rita Wagner
4852,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1589,NA,J,1,Rita Wagner
4852,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1589,NA,J,1,Rita Wagner
4852,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1589,NA,J,1,Rita Wagner
4852,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1589,NA,J,1,Rita Wagner
4853,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1590,NA,O,43,Rita Wagner
4853,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1590,NA,O,43,Rita Wagner
4853,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1590,NA,O,43,Rita Wagner
4853,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1590,NA,O,43,Rita Wagner
4854,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1590,NA,Q,12,Rita Wagner
4854,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1590,NA,Q,12,Rita Wagner
4854,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1590,NA,Q,12,Rita Wagner
4854,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1590,NA,Q,12,Rita Wagner
4855,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1593,NA,B,9,Rita Wagner
4855,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1593,NA,B,9,Rita Wagner
4855,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,1593,NA,B,9,Rita Wagner
4855,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1593,NA,B,9,Rita Wagner
4856,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1593,NA,B,29,Rita Wagner
4856,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1593,NA,B,29,Rita Wagner
4856,154,2010-06-03,4.5,2,FEMALE,2010,PGTIS,228,1593,NA,B,29,Rita Wagner
4856,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1593,NA,B,29,Rita Wagner
4857,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1594,NA,EE,50,Rita Wagner
4857,151,2010-05-31,5,2,FEMALE,2010,PGTIS,228,1594,NA,EE,50,Rita Wagner
4857,154,2010-06-03,-,3,FEMALE,2010,PGTIS,228,1594,NA,EE,50,Rita Wagner
4857,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1594,NA,EE,50,Rita Wagner
4858,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1594,NA,S,37,Rita Wagner
4858,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1594,NA,S,37,Rita Wagner
4858,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,1594,NA,S,37,Rita Wagner
4858,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1594,NA,S,37,Rita Wagner
4859,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1595,NA,D,14,Rita Wagner
4859,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1595,NA,D,14,Rita Wagner
4859,154,2010-06-03,4.5,2,FEMALE,2010,PGTIS,228,1595,NA,D,14,Rita Wagner
4859,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1595,NA,D,14,Rita Wagner
4860,146,2010-05-26,4,2,FEMALE,2010,PGTIS,228,1595,NA,L,26,Rita Wagner
4860,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1595,NA,L,26,Rita Wagner
4860,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,1595,NA,L,26,Rita Wagner
4860,159,2010-06-08,-,3,FEMALE,2010,PGTIS,228,1595,NA,L,26,Rita Wagner
4861,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1596,NA,E,30,Rita Wagner
4861,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1596,NA,E,30,Rita Wagner
4861,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1596,NA,E,30,Rita Wagner
4861,159,2010-06-08,4.5,2,FEMALE,2010,PGTIS,228,1596,NA,E,30,Rita Wagner
4862,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,1596,NA,FF,48,Rita Wagner
4862,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1596,NA,FF,48,Rita Wagner
4862,154,2010-06-03,-,2,FEMALE,2010,PGTIS,228,1596,NA,FF,48,Rita Wagner
4862,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1596,NA,FF,48,Rita Wagner
4863,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1599,NA,B,30,Rita Wagner
4863,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1599,NA,B,30,Rita Wagner
4863,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1599,NA,B,30,Rita Wagner
4863,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1599,NA,B,30,Rita Wagner
4864,146,2010-05-26,3,2,FEMALE,2010,PGTIS,228,1599,NA,D,26,Rita Wagner
4864,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,1599,NA,D,26,Rita Wagner
4864,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,1599,NA,D,26,Rita Wagner
4864,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,1599,NA,D,26,Rita Wagner
4865,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,2000,NA,D,4,Rita Wagner
4865,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,2000,NA,D,4,Rita Wagner
4865,154,2010-06-03,4,2,FEMALE,2010,PGTIS,228,2000,NA,D,4,Rita Wagner
4865,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,2000,NA,D,4,Rita Wagner
4866,146,2010-05-26,-,1,FEMALE,2010,PGTIS,228,2000,NA,E,22,Rita Wagner
4866,151,2010-05-31,4,2,FEMALE,2010,PGTIS,228,2000,NA,E,22,Rita Wagner
4866,154,2010-06-03,5,2,FEMALE,2010,PGTIS,228,2000,NA,E,22,Rita Wagner
4866,159,2010-06-08,5,2,FEMALE,2010,PGTIS,228,2000,NA,E,22,Rita Wagner
4867,146,2010-05-26,-,1,MALE,2010,PGTIS,228,910,NA,K,20,Rita Wagner
4867,151,2010-05-31,4,2,MALE,2010,PGTIS,228,910,NA,K,20,Rita Wagner
4867,154,2010-06-03,4,2,MALE,2010,PGTIS,228,910,NA,K,20,Rita Wagner
4867,159,2010-06-08,4,2,MALE,2010,PGTIS,228,910,NA,K,20,Rita Wagner
4868,146,2010-05-26,-,1,MALE,2010,PGTIS,228,910,NA,Q,30,Rita Wagner
4868,151,2010-05-31,4,2,MALE,2010,PGTIS,228,910,NA,Q,30,Rita Wagner
4868,154,2010-06-03,4,2,MALE,2010,PGTIS,228,910,NA,Q,30,Rita Wagner
4868,159,2010-06-08,4,2,MALE,2010,PGTIS,228,910,NA,Q,30,Rita Wagner
4869,146,2010-05-26,4,2,MALE,2010,PGTIS,228,951,NA,K,45,Rita Wagner
4869,151,2010-05-31,4,2,MALE,2010,PGTIS,228,951,NA,K,45,Rita Wagner
4869,154,2010-06-03,-,3,MALE,2010,PGTIS,228,951,NA,K,45,Rita Wagner
4869,159,2010-06-08,-,3,MALE,2010,PGTIS,228,951,NA,K,45,Rita Wagner
4870,146,2010-05-26,4,2,MALE,2010,PGTIS,228,951,NA,L,41,Rita Wagner
4870,151,2010-05-31,4,2,MALE,2010,PGTIS,228,951,NA,L,41,Rita Wagner
4870,154,2010-06-03,-,3,MALE,2010,PGTIS,228,951,NA,L,41,Rita Wagner
4870,159,2010-06-08,-,3,MALE,2010,PGTIS,228,951,NA,L,41,Rita Wagner
4871,146,2010-05-26,4,2,MALE,2010,PGTIS,228,981,NA,O,25,Rita Wagner
4871,151,2010-05-31,4,2,MALE,2010,PGTIS,228,981,NA,O,25,Rita Wagner
4871,154,2010-06-03,4,2,MALE,2010,PGTIS,228,981,NA,O,25,Rita Wagner
4871,159,2010-06-08,-,3,MALE,2010,PGTIS,228,981,NA,O,25,Rita Wagner
4872,146,2010-05-26,4,2,MALE,2010,PGTIS,228,981,NA,S,41,Rita Wagner
4872,151,2010-05-31,4,2,MALE,2010,PGTIS,228,981,NA,S,41,Rita Wagner
4872,154,2010-06-03,-,3,MALE,2010,PGTIS,228,981,NA,S,41,Rita Wagner
4872,159,2010-06-08,-,3,MALE,2010,PGTIS,228,981,NA,S,41,Rita Wagner
4873,146,2010-05-26,-,1,MALE,2010,PGTIS,228,982,NA,B,41,Rita Wagner
4873,151,2010-05-31,4,2,MALE,2010,PGTIS,228,982,NA,B,41,Rita Wagner
4873,154,2010-06-03,4,2,MALE,2010,PGTIS,228,982,NA,B,41,Rita Wagner
4873,159,2010-06-08,-,3,MALE,2010,PGTIS,228,982,NA,B,41,Rita Wagner
4874,146,2010-05-26,4,2,MALE,2010,PGTIS,228,982,NA,W,12,Rita Wagner
4874,151,2010-05-31,4,2,MALE,2010,PGTIS,228,982,NA,W,12,Rita Wagner
