"Index","DoY","Phenophase_Recorded","Sex","Year","Site","Orchard","Clone","Tree","X","Y","Date","Source","First_RF","Last_RF","State"
1869,161,"4","MALE",2001,"PGTIS",223,1490,NA,"I",7,"2001-6-10","Rita Wagner",155,163,2
1869,163,"4","MALE",2001,"PGTIS",223,1490,NA,"I",7,"2001-6-12","Rita Wagner",155,163,2
1869,165,"-","MALE",2001,"PGTIS",223,1490,NA,"I",7,"2001-6-14","Rita Wagner",155,163,3
1869,167,"-","MALE",2001,"PGTIS",223,1490,NA,"I",7,"2001-6-16","Rita Wagner",155,163,3
1870,155,"4","MALE",2001,"PGTIS",223,1490,NA,"T",3,"2001-6-4","Rita Wagner",155,163,2
1870,157,"4","MALE",2001,"PGTIS",223,1490,NA,"T",3,"2001-6-6","Rita Wagner",155,163,2
1870,159,"4","MALE",2001,"PGTIS",223,1490,NA,"T",3,"2001-6-8","Rita Wagner",155,163,2
1870,161,"4","MALE",2001,"PGTIS",223,1490,NA,"T",3,"2001-6-10","Rita Wagner",155,163,2
1870,163,"4","MALE",2001,"PGTIS",223,1490,NA,"T",3,"2001-6-12","Rita Wagner",155,163,2
1870,165,"-","MALE",2001,"PGTIS",223,1490,NA,"T",3,"2001-6-14","Rita Wagner",155,163,3
1870,167,"-","MALE",2001,"PGTIS",223,1490,NA,"T",3,"2001-6-16","Rita Wagner",155,163,3
1871,155,"4","MALE",2001,"PGTIS",223,1501,NA,"DD",9,"2001-6-4","Rita Wagner",155,161,2
1871,157,"4","MALE",2001,"PGTIS",223,1501,NA,"DD",9,"2001-6-6","Rita Wagner",155,161,2
1871,159,"4","MALE",2001,"PGTIS",223,1501,NA,"DD",9,"2001-6-8","Rita Wagner",155,161,2
1871,161,"4","MALE",2001,"PGTIS",223,1501,NA,"DD",9,"2001-6-10","Rita Wagner",155,161,2
1871,163,"-","MALE",2001,"PGTIS",223,1501,NA,"DD",9,"2001-6-12","Rita Wagner",155,161,3
1871,165,"-","MALE",2001,"PGTIS",223,1501,NA,"DD",9,"2001-6-14","Rita Wagner",155,161,3
1871,167,"-","MALE",2001,"PGTIS",223,1501,NA,"DD",9,"2001-6-16","Rita Wagner",155,161,3
1872,155,"4","MALE",2001,"PGTIS",223,1501,NA,"V",13,"2001-6-4","Rita Wagner",155,161,2
1872,157,"4","MALE",2001,"PGTIS",223,1501,NA,"V",13,"2001-6-6","Rita Wagner",155,161,2
1872,159,"4","MALE",2001,"PGTIS",223,1501,NA,"V",13,"2001-6-8","Rita Wagner",155,161,2
1872,161,"4","MALE",2001,"PGTIS",223,1501,NA,"V",13,"2001-6-10","Rita Wagner",155,161,2
1872,163,"-","MALE",2001,"PGTIS",223,1501,NA,"V",13,"2001-6-12","Rita Wagner",155,161,3
1872,165,"-","MALE",2001,"PGTIS",223,1501,NA,"V",13,"2001-6-14","Rita Wagner",155,161,3
1872,167,"-","MALE",2001,"PGTIS",223,1501,NA,"V",13,"2001-6-16","Rita Wagner",155,161,3
1873,155,"4","MALE",2001,"PGTIS",223,1530,NA,"BB",11,"2001-6-4","Rita Wagner",155,163,2
1873,157,"4","MALE",2001,"PGTIS",223,1530,NA,"BB",11,"2001-6-6","Rita Wagner",155,163,2
1873,159,"4","MALE",2001,"PGTIS",223,1530,NA,"BB",11,"2001-6-8","Rita Wagner",155,163,2
1873,161,"4","MALE",2001,"PGTIS",223,1530,NA,"BB",11,"2001-6-10","Rita Wagner",155,163,2
1873,163,"4","MALE",2001,"PGTIS",223,1530,NA,"BB",11,"2001-6-12","Rita Wagner",155,163,2
1873,165,"-","MALE",2001,"PGTIS",223,1530,NA,"BB",11,"2001-6-14","Rita Wagner",155,163,3
1873,167,"-","MALE",2001,"PGTIS",223,1530,NA,"BB",11,"2001-6-16","Rita Wagner",155,163,3
1874,155,"4","MALE",2001,"PGTIS",223,1530,NA,"N",37,"2001-6-4","Rita Wagner",155,163,2
1874,157,"4","MALE",2001,"PGTIS",223,1530,NA,"N",37,"2001-6-6","Rita Wagner",155,163,2
1874,159,"4","MALE",2001,"PGTIS",223,1530,NA,"N",37,"2001-6-8","Rita Wagner",155,163,2
1874,161,"4","MALE",2001,"PGTIS",223,1530,NA,"N",37,"2001-6-10","Rita Wagner",155,163,2
1874,163,"4","MALE",2001,"PGTIS",223,1530,NA,"N",37,"2001-6-12","Rita Wagner",155,163,2
1874,165,"-","MALE",2001,"PGTIS",223,1530,NA,"N",37,"2001-6-14","Rita Wagner",155,163,3
1874,167,"-","MALE",2001,"PGTIS",223,1530,NA,"N",37,"2001-6-16","Rita Wagner",155,163,3
1875,155,"4","MALE",2001,"PGTIS",223,1541,NA,"J",5,"2001-6-4","Rita Wagner",155,163,2
1875,157,"4","MALE",2001,"PGTIS",223,1541,NA,"J",5,"2001-6-6","Rita Wagner",155,163,2
1875,159,"4","MALE",2001,"PGTIS",223,1541,NA,"J",5,"2001-6-8","Rita Wagner",155,163,2
1875,161,"4","MALE",2001,"PGTIS",223,1541,NA,"J",5,"2001-6-10","Rita Wagner",155,163,2
1875,163,"4","MALE",2001,"PGTIS",223,1541,NA,"J",5,"2001-6-12","Rita Wagner",155,163,2
1875,165,"-","MALE",2001,"PGTIS",223,1541,NA,"J",5,"2001-6-14","Rita Wagner",155,163,3
1875,167,"-","MALE",2001,"PGTIS",223,1541,NA,"J",5,"2001-6-16","Rita Wagner",155,163,3
1876,155,"4","MALE",2001,"PGTIS",223,1541,NA,"T",16,"2001-6-4","Rita Wagner",155,163,2
1876,157,"4","MALE",2001,"PGTIS",223,1541,NA,"T",16,"2001-6-6","Rita Wagner",155,163,2
1876,159,"4","MALE",2001,"PGTIS",223,1541,NA,"T",16,"2001-6-8","Rita Wagner",155,163,2
1876,161,"4","MALE",2001,"PGTIS",223,1541,NA,"T",16,"2001-6-10","Rita Wagner",155,163,2
1876,163,"4","MALE",2001,"PGTIS",223,1541,NA,"T",16,"2001-6-12","Rita Wagner",155,163,2
1876,165,"-","MALE",2001,"PGTIS",223,1541,NA,"T",16,"2001-6-14","Rita Wagner",155,163,3
1876,167,"-","MALE",2001,"PGTIS",223,1541,NA,"T",16,"2001-6-16","Rita Wagner",155,163,3
1877,155,"-","MALE",2001,"PGTIS",223,1558,NA,"O",8,"2001-6-4","Rita Wagner",157,167,1
1877,157,"3","MALE",2001,"PGTIS",223,1558,NA,"O",8,"2001-6-6","Rita Wagner",157,167,2
1877,159,"3","MALE",2001,"PGTIS",223,1558,NA,"O",8,"2001-6-8","Rita Wagner",157,167,2
1877,161,"4","MALE",2001,"PGTIS",223,1558,NA,"O",8,"2001-6-10","Rita Wagner",157,167,2
1877,163,"4","MALE",2001,"PGTIS",223,1558,NA,"O",8,"2001-6-12","Rita Wagner",157,167,2
1877,165,"4","MALE",2001,"PGTIS",223,1558,NA,"O",8,"2001-6-14","Rita Wagner",157,167,2
1877,167,"4","MALE",2001,"PGTIS",223,1558,NA,"O",8,"2001-6-16","Rita Wagner",157,167,2
1878,155,"4","MALE",2001,"PGTIS",223,1558,NA,"S",6,"2001-6-4","Rita Wagner",155,163,2
1878,157,"4","MALE",2001,"PGTIS",223,1558,NA,"S",6,"2001-6-6","Rita Wagner",155,163,2
1878,159,"4","MALE",2001,"PGTIS",223,1558,NA,"S",6,"2001-6-8","Rita Wagner",155,163,2
1878,161,"4","MALE",2001,"PGTIS",223,1558,NA,"S",6,"2001-6-10","Rita Wagner",155,163,2
1878,163,"4","MALE",2001,"PGTIS",223,1558,NA,"S",6,"2001-6-12","Rita Wagner",155,163,2
1878,165,"-","MALE",2001,"PGTIS",223,1558,NA,"S",6,"2001-6-14","Rita Wagner",155,163,3
1878,167,"-","MALE",2001,"PGTIS",223,1558,NA,"S",6,"2001-6-16","Rita Wagner",155,163,3
1879,155,"4","MALE",2001,"PGTIS",223,1585,NA,"Q",8,"2001-6-4","Rita Wagner",155,163,2
1879,157,"4","MALE",2001,"PGTIS",223,1585,NA,"Q",8,"2001-6-6","Rita Wagner",155,163,2
1879,159,"4","MALE",2001,"PGTIS",223,1585,NA,"Q",8,"2001-6-8","Rita Wagner",155,163,2
1879,161,"4","MALE",2001,"PGTIS",223,1585,NA,"Q",8,"2001-6-10","Rita Wagner",155,163,2
1879,163,"4","MALE",2001,"PGTIS",223,1585,NA,"Q",8,"2001-6-12","Rita Wagner",155,163,2
1879,165,"-","MALE",2001,"PGTIS",223,1585,NA,"Q",8,"2001-6-14","Rita Wagner",155,163,3
1879,167,"-","MALE",2001,"PGTIS",223,1585,NA,"Q",8,"2001-6-16","Rita Wagner",155,163,3
1880,155,"-","FEMALE",2002,"PGTIS",223,1468,NA,"N",1,"2002-6-4","Rita Wagner",160,168,1
1880,157,"-","FEMALE",2002,"PGTIS",223,1468,NA,"N",1,"2002-6-6","Rita Wagner",160,168,1
1880,160,"3","FEMALE",2002,"PGTIS",223,1468,NA,"N",1,"2002-6-9","Rita Wagner",160,168,2
1880,163,"4","FEMALE",2002,"PGTIS",223,1468,NA,"N",1,"2002-6-12","Rita Wagner",160,168,2
1880,168,"4","FEMALE",2002,"PGTIS",223,1468,NA,"N",1,"2002-6-17","Rita Wagner",160,168,2
1880,171,"-","FEMALE",2002,"PGTIS",223,1468,NA,"N",1,"2002-6-20","Rita Wagner",160,168,3
1881,155,"-","FEMALE",2002,"PGTIS",223,1468,NA,"O",16,"2002-6-4","Rita Wagner",160,168,1
1881,157,"-","FEMALE",2002,"PGTIS",223,1468,NA,"O",16,"2002-6-6","Rita Wagner",160,168,1
1881,160,"3","FEMALE",2002,"PGTIS",223,1468,NA,"O",16,"2002-6-9","Rita Wagner",160,168,2
1881,163,"4","FEMALE",2002,"PGTIS",223,1468,NA,"O",16,"2002-6-12","Rita Wagner",160,168,2
1881,168,"4","FEMALE",2002,"PGTIS",223,1468,NA,"O",16,"2002-6-17","Rita Wagner",160,168,2
1881,171,"-","FEMALE",2002,"PGTIS",223,1468,NA,"O",16,"2002-6-20","Rita Wagner",160,168,3
1882,155,"3","FEMALE",2002,"PGTIS",223,1469,NA,"Q",3,"2002-6-4","Rita Wagner",155,163,2
1882,157,"3","FEMALE",2002,"PGTIS",223,1469,NA,"Q",3,"2002-6-6","Rita Wagner",155,163,2
1882,160,"4","FEMALE",2002,"PGTIS",223,1469,NA,"Q",3,"2002-6-9","Rita Wagner",155,163,2
1882,163,"4","FEMALE",2002,"PGTIS",223,1469,NA,"Q",3,"2002-6-12","Rita Wagner",155,163,2
1882,168,"-","FEMALE",2002,"PGTIS",223,1469,NA,"Q",3,"2002-6-17","Rita Wagner",155,163,3
1882,171,"-","FEMALE",2002,"PGTIS",223,1469,NA,"Q",3,"2002-6-20","Rita Wagner",155,163,3
1883,155,"-","FEMALE",2002,"PGTIS",223,1469,NA,"T",5,"2002-6-4","Rita Wagner",157,168,1
1883,157,"3","FEMALE",2002,"PGTIS",223,1469,NA,"T",5,"2002-6-6","Rita Wagner",157,168,2
1883,160,"3","FEMALE",2002,"PGTIS",223,1469,NA,"T",5,"2002-6-9","Rita Wagner",157,168,2
1883,163,"4","FEMALE",2002,"PGTIS",223,1469,NA,"T",5,"2002-6-12","Rita Wagner",157,168,2
1883,168,"4","FEMALE",2002,"PGTIS",223,1469,NA,"T",5,"2002-6-17","Rita Wagner",157,168,2
1883,171,"-","FEMALE",2002,"PGTIS",223,1469,NA,"T",5,"2002-6-20","Rita Wagner",157,168,3
1884,155,"-","FEMALE",2002,"PGTIS",223,1469,NA,"T",27,"2002-6-4","Rita Wagner",160,168,1
1884,157,"-","FEMALE",2002,"PGTIS",223,1469,NA,"T",27,"2002-6-6","Rita Wagner",160,168,1
1884,160,"3","FEMALE",2002,"PGTIS",223,1469,NA,"T",27,"2002-6-9","Rita Wagner",160,168,2
1884,163,"4","FEMALE",2002,"PGTIS",223,1469,NA,"T",27,"2002-6-12","Rita Wagner",160,168,2
1884,168,"4","FEMALE",2002,"PGTIS",223,1469,NA,"T",27,"2002-6-17","Rita Wagner",160,168,2
1884,171,"-","FEMALE",2002,"PGTIS",223,1469,NA,"T",27,"2002-6-20","Rita Wagner",160,168,3
1885,155,"-","FEMALE",2002,"PGTIS",223,1470,NA,"S",11,"2002-6-4","Rita Wagner",157,163,1
1885,157,"3","FEMALE",2002,"PGTIS",223,1470,NA,"S",11,"2002-6-6","Rita Wagner",157,163,2
1885,160,"4","FEMALE",2002,"PGTIS",223,1470,NA,"S",11,"2002-6-9","Rita Wagner",157,163,2
1885,163,"4","FEMALE",2002,"PGTIS",223,1470,NA,"S",11,"2002-6-12","Rita Wagner",157,163,2
1885,168,"-","FEMALE",2002,"PGTIS",223,1470,NA,"S",11,"2002-6-17","Rita Wagner",157,163,3
1885,171,"-","FEMALE",2002,"PGTIS",223,1470,NA,"S",11,"2002-6-20","Rita Wagner",157,163,3
1886,155,"-","FEMALE",2002,"PGTIS",223,1470,NA,"X",14,"2002-6-4","Rita Wagner",157,163,1
1886,157,"3","FEMALE",2002,"PGTIS",223,1470,NA,"X",14,"2002-6-6","Rita Wagner",157,163,2
1886,160,"4","FEMALE",2002,"PGTIS",223,1470,NA,"X",14,"2002-6-9","Rita Wagner",157,163,2
1886,163,"4","FEMALE",2002,"PGTIS",223,1470,NA,"X",14,"2002-6-12","Rita Wagner",157,163,2
1886,168,"-","FEMALE",2002,"PGTIS",223,1470,NA,"X",14,"2002-6-17","Rita Wagner",157,163,3
1886,171,"-","FEMALE",2002,"PGTIS",223,1470,NA,"X",14,"2002-6-20","Rita Wagner",157,163,3
1887,155,"-","FEMALE",2002,"PGTIS",223,1471,NA,"CC",4,"2002-6-4","Rita Wagner",163,171,1
1887,157,"-","FEMALE",2002,"PGTIS",223,1471,NA,"CC",4,"2002-6-6","Rita Wagner",163,171,1
1887,160,"-","FEMALE",2002,"PGTIS",223,1471,NA,"CC",4,"2002-6-9","Rita Wagner",163,171,1
1887,163,"4","FEMALE",2002,"PGTIS",223,1471,NA,"CC",4,"2002-6-12","Rita Wagner",163,171,2
1887,168,"4","FEMALE",2002,"PGTIS",223,1471,NA,"CC",4,"2002-6-17","Rita Wagner",163,171,2
1887,171,"4","FEMALE",2002,"PGTIS",223,1471,NA,"CC",4,"2002-6-20","Rita Wagner",163,171,2
1888,155,"-","FEMALE",2002,"PGTIS",223,1471,NA,"Z",1,"2002-6-4","Rita Wagner",163,171,1
1888,157,"-","FEMALE",2002,"PGTIS",223,1471,NA,"Z",1,"2002-6-6","Rita Wagner",163,171,1
1888,160,"-","FEMALE",2002,"PGTIS",223,1471,NA,"Z",1,"2002-6-9","Rita Wagner",163,171,1
1888,163,"4","FEMALE",2002,"PGTIS",223,1471,NA,"Z",1,"2002-6-12","Rita Wagner",163,171,2
1888,168,"4","FEMALE",2002,"PGTIS",223,1471,NA,"Z",1,"2002-6-17","Rita Wagner",163,171,2
1888,171,"4","FEMALE",2002,"PGTIS",223,1471,NA,"Z",1,"2002-6-20","Rita Wagner",163,171,2
1889,155,"-","FEMALE",2002,"PGTIS",223,1473,NA,"U",6,"2002-6-4","Rita Wagner",160,171,1
1889,157,"-","FEMALE",2002,"PGTIS",223,1473,NA,"U",6,"2002-6-6","Rita Wagner",160,171,1
1889,160,"3","FEMALE",2002,"PGTIS",223,1473,NA,"U",6,"2002-6-9","Rita Wagner",160,171,2
1889,163,"4","FEMALE",2002,"PGTIS",223,1473,NA,"U",6,"2002-6-12","Rita Wagner",160,171,2
1889,168,"4","FEMALE",2002,"PGTIS",223,1473,NA,"U",6,"2002-6-17","Rita Wagner",160,171,2
1889,171,"4","FEMALE",2002,"PGTIS",223,1473,NA,"U",6,"2002-6-20","Rita Wagner",160,171,2
1890,155,"-","FEMALE",2002,"PGTIS",223,1473,NA,"W",16,"2002-6-4","Rita Wagner",163,171,1
1890,157,"-","FEMALE",2002,"PGTIS",223,1473,NA,"W",16,"2002-6-6","Rita Wagner",163,171,1
1890,160,"-","FEMALE",2002,"PGTIS",223,1473,NA,"W",16,"2002-6-9","Rita Wagner",163,171,1
1890,163,"4","FEMALE",2002,"PGTIS",223,1473,NA,"W",16,"2002-6-12","Rita Wagner",163,171,2
1890,168,"4","FEMALE",2002,"PGTIS",223,1473,NA,"W",16,"2002-6-17","Rita Wagner",163,171,2
1890,171,"4","FEMALE",2002,"PGTIS",223,1473,NA,"W",16,"2002-6-20","Rita Wagner",163,171,2
1891,155,"-","FEMALE",2002,"PGTIS",223,1474,NA,"U",14,"2002-6-4","Rita Wagner",160,168,1
1891,157,"-","FEMALE",2002,"PGTIS",223,1474,NA,"U",14,"2002-6-6","Rita Wagner",160,168,1
1891,160,"3","FEMALE",2002,"PGTIS",223,1474,NA,"U",14,"2002-6-9","Rita Wagner",160,168,2
1891,163,"4","FEMALE",2002,"PGTIS",223,1474,NA,"U",14,"2002-6-12","Rita Wagner",160,168,2
1891,168,"4","FEMALE",2002,"PGTIS",223,1474,NA,"U",14,"2002-6-17","Rita Wagner",160,168,2
1891,171,"-","FEMALE",2002,"PGTIS",223,1474,NA,"U",14,"2002-6-20","Rita Wagner",160,168,3
1892,155,"-","FEMALE",2002,"PGTIS",223,1474,NA,"W",19,"2002-6-4","Rita Wagner",160,168,1
1892,157,"-","FEMALE",2002,"PGTIS",223,1474,NA,"W",19,"2002-6-6","Rita Wagner",160,168,1
1892,160,"3","FEMALE",2002,"PGTIS",223,1474,NA,"W",19,"2002-6-9","Rita Wagner",160,168,2
1892,163,"4","FEMALE",2002,"PGTIS",223,1474,NA,"W",19,"2002-6-12","Rita Wagner",160,168,2
1892,168,"4","FEMALE",2002,"PGTIS",223,1474,NA,"W",19,"2002-6-17","Rita Wagner",160,168,2
1892,171,"-","FEMALE",2002,"PGTIS",223,1474,NA,"W",19,"2002-6-20","Rita Wagner",160,168,3
1893,155,"3","FEMALE",2002,"PGTIS",223,1476,NA,"AA",23,"2002-6-4","Rita Wagner",155,163,2
1893,157,"3","FEMALE",2002,"PGTIS",223,1476,NA,"AA",23,"2002-6-6","Rita Wagner",155,163,2
1893,160,"4","FEMALE",2002,"PGTIS",223,1476,NA,"AA",23,"2002-6-9","Rita Wagner",155,163,2
1893,163,"4","FEMALE",2002,"PGTIS",223,1476,NA,"AA",23,"2002-6-12","Rita Wagner",155,163,2
1893,168,"-","FEMALE",2002,"PGTIS",223,1476,NA,"AA",23,"2002-6-17","Rita Wagner",155,163,3
1893,171,"-","FEMALE",2002,"PGTIS",223,1476,NA,"AA",23,"2002-6-20","Rita Wagner",155,163,3
1894,155,"3","FEMALE",2002,"PGTIS",223,1476,NA,"O",2,"2002-6-4","Rita Wagner",155,163,2
1894,157,"3","FEMALE",2002,"PGTIS",223,1476,NA,"O",2,"2002-6-6","Rita Wagner",155,163,2
1894,160,"4","FEMALE",2002,"PGTIS",223,1476,NA,"O",2,"2002-6-9","Rita Wagner",155,163,2
1894,163,"4","FEMALE",2002,"PGTIS",223,1476,NA,"O",2,"2002-6-12","Rita Wagner",155,163,2
1894,168,"-","FEMALE",2002,"PGTIS",223,1476,NA,"O",2,"2002-6-17","Rita Wagner",155,163,3
1894,171,"-","FEMALE",2002,"PGTIS",223,1476,NA,"O",2,"2002-6-20","Rita Wagner",155,163,3
1895,155,"-","FEMALE",2002,"PGTIS",223,1477,NA,"P",3,"2002-6-4","Rita Wagner",160,168,1
1895,157,"-","FEMALE",2002,"PGTIS",223,1477,NA,"P",3,"2002-6-6","Rita Wagner",160,168,1
1895,160,"3","FEMALE",2002,"PGTIS",223,1477,NA,"P",3,"2002-6-9","Rita Wagner",160,168,2
1895,163,"4","FEMALE",2002,"PGTIS",223,1477,NA,"P",3,"2002-6-12","Rita Wagner",160,168,2
1895,168,"4","FEMALE",2002,"PGTIS",223,1477,NA,"P",3,"2002-6-17","Rita Wagner",160,168,2
1895,171,"-","FEMALE",2002,"PGTIS",223,1477,NA,"P",3,"2002-6-20","Rita Wagner",160,168,3
1896,155,"-","FEMALE",2002,"PGTIS",223,1477,NA,"Q",26,"2002-6-4","Rita Wagner",160,168,1
1896,157,"-","FEMALE",2002,"PGTIS",223,1477,NA,"Q",26,"2002-6-6","Rita Wagner",160,168,1
1896,160,"3","FEMALE",2002,"PGTIS",223,1477,NA,"Q",26,"2002-6-9","Rita Wagner",160,168,2
1896,163,"4","FEMALE",2002,"PGTIS",223,1477,NA,"Q",26,"2002-6-12","Rita Wagner",160,168,2
1896,168,"4","FEMALE",2002,"PGTIS",223,1477,NA,"Q",26,"2002-6-17","Rita Wagner",160,168,2
1896,171,"-","FEMALE",2002,"PGTIS",223,1477,NA,"Q",26,"2002-6-20","Rita Wagner",160,168,3
1897,155,"-","FEMALE",2002,"PGTIS",223,1480,NA,"N",2,"2002-6-4","Rita Wagner",163,171,1
1897,157,"-","FEMALE",2002,"PGTIS",223,1480,NA,"N",2,"2002-6-6","Rita Wagner",163,171,1
1897,160,"-","FEMALE",2002,"PGTIS",223,1480,NA,"N",2,"2002-6-9","Rita Wagner",163,171,1
1897,163,"4","FEMALE",2002,"PGTIS",223,1480,NA,"N",2,"2002-6-12","Rita Wagner",163,171,2
1897,168,"4","FEMALE",2002,"PGTIS",223,1480,NA,"N",2,"2002-6-17","Rita Wagner",163,171,2
1897,171,"4","FEMALE",2002,"PGTIS",223,1480,NA,"N",2,"2002-6-20","Rita Wagner",163,171,2
1898,155,"-","FEMALE",2002,"PGTIS",223,1480,NA,"N",6,"2002-6-4","Rita Wagner",163,171,1
1898,157,"-","FEMALE",2002,"PGTIS",223,1480,NA,"N",6,"2002-6-6","Rita Wagner",163,171,1
1898,160,"-","FEMALE",2002,"PGTIS",223,1480,NA,"N",6,"2002-6-9","Rita Wagner",163,171,1
1898,163,"4","FEMALE",2002,"PGTIS",223,1480,NA,"N",6,"2002-6-12","Rita Wagner",163,171,2
1898,168,"4","FEMALE",2002,"PGTIS",223,1480,NA,"N",6,"2002-6-17","Rita Wagner",163,171,2
1898,171,"4","FEMALE",2002,"PGTIS",223,1480,NA,"N",6,"2002-6-20","Rita Wagner",163,171,2
1899,155,"-","FEMALE",2002,"PGTIS",223,1482,NA,"Q",2,"2002-6-4","Rita Wagner",160,168,1
1899,157,"-","FEMALE",2002,"PGTIS",223,1482,NA,"Q",2,"2002-6-6","Rita Wagner",160,168,1
1899,160,"3","FEMALE",2002,"PGTIS",223,1482,NA,"Q",2,"2002-6-9","Rita Wagner",160,168,2
1899,163,"4","FEMALE",2002,"PGTIS",223,1482,NA,"Q",2,"2002-6-12","Rita Wagner",160,168,2
1899,168,"4","FEMALE",2002,"PGTIS",223,1482,NA,"Q",2,"2002-6-17","Rita Wagner",160,168,2
1899,171,"-","FEMALE",2002,"PGTIS",223,1482,NA,"Q",2,"2002-6-20","Rita Wagner",160,168,3
1900,155,"-","FEMALE",2002,"PGTIS",223,1482,NA,"Y",3,"2002-6-4","Rita Wagner",160,163,1
1900,157,"-","FEMALE",2002,"PGTIS",223,1482,NA,"Y",3,"2002-6-6","Rita Wagner",160,163,1
1900,160,"3","FEMALE",2002,"PGTIS",223,1482,NA,"Y",3,"2002-6-9","Rita Wagner",160,163,2
1900,163,"4","FEMALE",2002,"PGTIS",223,1482,NA,"Y",3,"2002-6-12","Rita Wagner",160,163,2
1900,168,"-","FEMALE",2002,"PGTIS",223,1482,NA,"Y",3,"2002-6-17","Rita Wagner",160,163,3
1900,171,"-","FEMALE",2002,"PGTIS",223,1482,NA,"Y",3,"2002-6-20","Rita Wagner",160,163,3
1901,155,"-","FEMALE",2002,"PGTIS",223,1483,NA,"E",2,"2002-6-4","Rita Wagner",163,168,1
1901,157,"-","FEMALE",2002,"PGTIS",223,1483,NA,"E",2,"2002-6-6","Rita Wagner",163,168,1
1901,160,"-","FEMALE",2002,"PGTIS",223,1483,NA,"E",2,"2002-6-9","Rita Wagner",163,168,1
1901,163,"4","FEMALE",2002,"PGTIS",223,1483,NA,"E",2,"2002-6-12","Rita Wagner",163,168,2
1901,168,"4","FEMALE",2002,"PGTIS",223,1483,NA,"E",2,"2002-6-17","Rita Wagner",163,168,2
1901,171,"-","FEMALE",2002,"PGTIS",223,1483,NA,"E",2,"2002-6-20","Rita Wagner",163,168,3
1902,155,"3","FEMALE",2002,"PGTIS",223,1483,NA,"M",21,"2002-6-4","Rita Wagner",155,163,2
1902,157,"4","FEMALE",2002,"PGTIS",223,1483,NA,"M",21,"2002-6-6","Rita Wagner",155,163,2
1902,160,"4","FEMALE",2002,"PGTIS",223,1483,NA,"M",21,"2002-6-9","Rita Wagner",155,163,2
1902,163,"4","FEMALE",2002,"PGTIS",223,1483,NA,"M",21,"2002-6-12","Rita Wagner",155,163,2
1902,168,"-","FEMALE",2002,"PGTIS",223,1483,NA,"M",21,"2002-6-17","Rita Wagner",155,163,3
1902,171,"-","FEMALE",2002,"PGTIS",223,1483,NA,"M",21,"2002-6-20","Rita Wagner",155,163,3
1903,155,"-","FEMALE",2002,"PGTIS",223,1485,NA,"E",1,"2002-6-4","Rita Wagner",163,168,1
1903,157,"-","FEMALE",2002,"PGTIS",223,1485,NA,"E",1,"2002-6-6","Rita Wagner",163,168,1
1903,160,"-","FEMALE",2002,"PGTIS",223,1485,NA,"E",1,"2002-6-9","Rita Wagner",163,168,1
1903,163,"4","FEMALE",2002,"PGTIS",223,1485,NA,"E",1,"2002-6-12","Rita Wagner",163,168,2
1903,168,"4","FEMALE",2002,"PGTIS",223,1485,NA,"E",1,"2002-6-17","Rita Wagner",163,168,2
1903,171,"-","FEMALE",2002,"PGTIS",223,1485,NA,"E",1,"2002-6-20","Rita Wagner",163,168,3
1904,155,"-","FEMALE",2002,"PGTIS",223,1485,NA,"Q",8,"2002-6-4","Rita Wagner",160,163,1
1904,157,"-","FEMALE",2002,"PGTIS",223,1485,NA,"Q",8,"2002-6-6","Rita Wagner",160,163,1
1904,160,"3","FEMALE",2002,"PGTIS",223,1485,NA,"Q",8,"2002-6-9","Rita Wagner",160,163,2
1904,163,"4","FEMALE",2002,"PGTIS",223,1485,NA,"Q",8,"2002-6-12","Rita Wagner",160,163,2
1904,168,"-","FEMALE",2002,"PGTIS",223,1485,NA,"Q",8,"2002-6-17","Rita Wagner",160,163,3
1904,171,"-","FEMALE",2002,"PGTIS",223,1485,NA,"Q",8,"2002-6-20","Rita Wagner",160,163,3
1905,155,"-","FEMALE",2002,"PGTIS",223,1486,NA,"G",11,"2002-6-4","Rita Wagner",163,171,1
1905,157,"-","FEMALE",2002,"PGTIS",223,1486,NA,"G",11,"2002-6-6","Rita Wagner",163,171,1
1905,160,"-","FEMALE",2002,"PGTIS",223,1486,NA,"G",11,"2002-6-9","Rita Wagner",163,171,1
1905,163,"4","FEMALE",2002,"PGTIS",223,1486,NA,"G",11,"2002-6-12","Rita Wagner",163,171,2
1905,168,"4","FEMALE",2002,"PGTIS",223,1486,NA,"G",11,"2002-6-17","Rita Wagner",163,171,2
1905,171,"4","FEMALE",2002,"PGTIS",223,1486,NA,"G",11,"2002-6-20","Rita Wagner",163,171,2
1906,155,"-","FEMALE",2002,"PGTIS",223,1486,NA,"Q",9,"2002-6-4","Rita Wagner",160,168,1
1906,157,"-","FEMALE",2002,"PGTIS",223,1486,NA,"Q",9,"2002-6-6","Rita Wagner",160,168,1
1906,160,"3","FEMALE",2002,"PGTIS",223,1486,NA,"Q",9,"2002-6-9","Rita Wagner",160,168,2
1906,163,"4","FEMALE",2002,"PGTIS",223,1486,NA,"Q",9,"2002-6-12","Rita Wagner",160,168,2
1906,168,"4","FEMALE",2002,"PGTIS",223,1486,NA,"Q",9,"2002-6-17","Rita Wagner",160,168,2
1906,171,"-","FEMALE",2002,"PGTIS",223,1486,NA,"Q",9,"2002-6-20","Rita Wagner",160,168,3
1907,155,"-","FEMALE",2002,"PGTIS",223,1487,NA,"S",9,"2002-6-4","Rita Wagner",163,171,1
