"Orchard","Year","Sex","Clone","Tree","X","Y","Month","Day","Phenophase","Page"
"228",2009,"FEMALE",2000,NA,"X",30,6,4,"-",42
"228",2009,"FEMALE",2000,NA,"X",30,6,8,"4",42
"228",2009,"FEMALE",2000,NA,"X",30,6,10,"4",42
"228",2009,"MALE",910,NA,"K",20,6,4,"4",43
"228",2009,"MALE",910,NA,"K",20,6,8,"4",43
"228",2009,"MALE",910,NA,"K",20,6,10,"4",43
"228",2009,"MALE",910,NA,"Q",30,6,4,"-",42
"228",2009,"MALE",910,NA,"Q",30,6,8,"4",42
"228",2009,"MALE",910,NA,"Q",30,6,10,"4",42
"228",2009,"MALE",951,NA,"K",45,6,4,"4",43
"228",2009,"MALE",951,NA,"K",45,6,8,"4",43
"228",2009,"MALE",951,NA,"K",45,6,10,"4",43
"228",2009,"MALE",951,NA,"L",41,6,4,"4",43
"228",2009,"MALE",951,NA,"L",41,6,8,"4",43
"228",2009,"MALE",951,NA,"L",41,6,10,"4",43
"228",2009,"MALE",981,NA,"O",25,6,4,"4",43
"228",2009,"MALE",981,NA,"O",25,6,8,"4",43
"228",2009,"MALE",981,NA,"O",25,6,10,"4",43
"228",2009,"MALE",981,NA,"S",41,6,4,"-",42
"228",2009,"MALE",981,NA,"S",41,6,8,"4",42
"228",2009,"MALE",981,NA,"S",41,6,10,"4",42
"228",2009,"MALE",982,NA,"P",13,6,4,"4",43
"228",2009,"MALE",982,NA,"P",13,6,8,"4",43
"228",2009,"MALE",982,NA,"P",13,6,10,"4",43
"228",2009,"MALE",982,NA,"W",12,6,4,"-",42
"228",2009,"MALE",982,NA,"W",12,6,8,"4",42
"228",2009,"MALE",982,NA,"W",12,6,10,"4",42
"228",2009,"MALE",983,NA,"M",35,6,4,"4",43
"228",2009,"MALE",983,NA,"M",35,6,8,"4",43
"228",2009,"MALE",983,NA,"M",35,6,10,"4",43
"228",2009,"MALE",983,NA,"U",17,6,4,"-",42
"228",2009,"MALE",983,NA,"U",17,6,8,"4",42
"228",2009,"MALE",983,NA,"U",17,6,10,"4",42
"228",2009,"MALE",984,NA,"N",17,6,4,"4",43
"228",2009,"MALE",984,NA,"N",17,6,8,"4",43
"228",2009,"MALE",984,NA,"N",17,6,10,"4",43
"228",2009,"MALE",984,NA,"Y",32,6,4,"-",42
"228",2009,"MALE",984,NA,"Y",32,6,8,"4",42
"228",2009,"MALE",984,NA,"Y",32,6,10,"4",42
"228",2009,"MALE",986,NA,"A",23,6,4,"-",43
"228",2009,"MALE",986,NA,"A",23,6,8,"4",43
"228",2009,"MALE",986,NA,"A",23,6,10,"4",43
"228",2009,"MALE",986,NA,"Y",12,6,4,"-",42
"228",2009,"MALE",986,NA,"Y",12,6,8,"4",42
"228",2009,"MALE",986,NA,"Y",12,6,10,"4",42
"228",2009,"MALE",987,NA,"AA",44,6,4,"-",42
"228",2009,"MALE",987,NA,"AA",44,6,8,"4",42
"228",2009,"MALE",987,NA,"AA",44,6,10,"4",42
"228",2009,"MALE",987,NA,"DD",40,6,4,"-",42
"228",2009,"MALE",987,NA,"DD",40,6,8,"4",42
"228",2009,"MALE",987,NA,"DD",40,6,10,"4",42
"228",2009,"MALE",989,NA,"C",46,6,4,"4",43
"228",2009,"MALE",989,NA,"C",46,6,8,"4",43
"228",2009,"MALE",989,NA,"C",46,6,10,"4",43
"228",2009,"MALE",989,NA,"FF",50,6,4,"-",44
"228",2009,"MALE",989,NA,"FF",50,6,8,"4",44
"228",2009,"MALE",989,NA,"FF",50,6,10,"-",44
"228",2009,"MALE",1460,NA,"CC",42,6,4,"-",42
"228",2009,"MALE",1460,NA,"CC",42,6,8,"4",42
"228",2009,"MALE",1460,NA,"CC",42,6,10,"4",42
"228",2009,"MALE",1460,NA,"M",44,6,4,"4",43
"228",2009,"MALE",1460,NA,"M",44,6,8,"4",43
"228",2009,"MALE",1460,NA,"M",44,6,10,"4",43
"228",2009,"MALE",1461,NA,"B",23,6,4,"4",43
"228",2009,"MALE",1461,NA,"B",23,6,8,"4",43
"228",2009,"MALE",1461,NA,"B",23,6,10,"4",43
"228",2009,"MALE",1461,NA,"M",27,6,4,"4",43
"228",2009,"MALE",1461,NA,"M",27,6,8,"4",43
"228",2009,"MALE",1461,NA,"M",27,6,10,"4",43
"228",2009,"MALE",1462,NA,"M",21,6,4,"4",43
"228",2009,"MALE",1462,NA,"M",21,6,8,"4",43
"228",2009,"MALE",1462,NA,"M",21,6,10,"4",43
"228",2009,"MALE",1462,NA,"Q",16,6,4,"4",42
"228",2009,"MALE",1462,NA,"Q",16,6,8,"4",42
"228",2009,"MALE",1462,NA,"Q",16,6,10,"4",42
"228",2009,"MALE",1463,NA,"J",15,6,4,"4",43
"228",2009,"MALE",1463,NA,"J",15,6,8,"4",43
"228",2009,"MALE",1463,NA,"J",15,6,10,"4",43
"228",2009,"MALE",1463,NA,"S",17,6,4,"-",42
"228",2009,"MALE",1463,NA,"S",17,6,8,"4",42
"228",2009,"MALE",1463,NA,"S",17,6,10,"4",42
"228",2009,"MALE",1464,NA,"A",19,6,4,"4",43
"228",2009,"MALE",1464,NA,"A",19,6,8,"4",43
"228",2009,"MALE",1464,NA,"A",19,6,10,"4",43
"228",2009,"MALE",1464,NA,"P",7,6,4,"0",43
"228",2009,"MALE",1464,NA,"P",7,6,8,"0",43
"228",2009,"MALE",1464,NA,"P",7,6,10,"0",43
"228",2009,"MALE",1465,NA,"AA",50,6,4,"-",42
"228",2009,"MALE",1465,NA,"AA",50,6,8,"4",42
"228",2009,"MALE",1465,NA,"AA",50,6,10,"4",42
"228",2009,"MALE",1465,NA,"T",5,6,4,"-",42
"228",2009,"MALE",1465,NA,"T",5,6,8,"4",42
"228",2009,"MALE",1465,NA,"T",5,6,10,"4",42
"228",2009,"MALE",1466,NA,"L",16,6,4,"4",43
"228",2009,"MALE",1466,NA,"L",16,6,8,"4",43
"228",2009,"MALE",1466,NA,"L",16,6,10,"4",43
"228",2009,"MALE",1466,NA,"Z",29,6,4,"-",42
"228",2009,"MALE",1466,NA,"Z",29,6,8,"4",42
"228",2009,"MALE",1466,NA,"Z",29,6,10,"4",42
"228",2009,"MALE",1467,NA,"R",16,6,4,"-",42
"228",2009,"MALE",1467,NA,"R",16,6,8,"4",42
"228",2009,"MALE",1467,NA,"R",16,6,10,"4",42
"228",2009,"MALE",1467,NA,"S",12,6,4,"-",42
"228",2009,"MALE",1467,NA,"S",12,6,8,"4",42
"228",2009,"MALE",1467,NA,"S",12,6,10,"4",42
"228",2009,"MALE",1532,NA,"EE",17,6,4,"-",44
"228",2009,"MALE",1532,NA,"EE",17,6,8,"4",44
"228",2009,"MALE",1532,NA,"EE",17,6,10,"4",44
"228",2009,"MALE",1532,NA,"I",14,6,4,"4",43
"228",2009,"MALE",1532,NA,"I",14,6,8,"4",43
"228",2009,"MALE",1532,NA,"I",14,6,10,"4",43
"228",2009,"MALE",1533,NA,"C",24,6,4,"4",43
"228",2009,"MALE",1533,NA,"C",24,6,8,"4",43
"228",2009,"MALE",1533,NA,"C",24,6,10,"4",43
"228",2009,"MALE",1533,NA,"W",38,6,4,"-",42
"228",2009,"MALE",1533,NA,"W",38,6,8,"4",42
"228",2009,"MALE",1533,NA,"W",38,6,10,"4",42
"228",2009,"MALE",1536,NA,"FF",47,6,4,"-",44
"228",2009,"MALE",1536,NA,"FF",47,6,8,"0",44
"228",2009,"MALE",1536,NA,"FF",47,6,10,"-",44
"228",2009,"MALE",1536,NA,"Q",21,6,4,"4",42
"228",2009,"MALE",1536,NA,"Q",21,6,8,"4",42
"228",2009,"MALE",1536,NA,"Q",21,6,10,"4",42
"228",2009,"MALE",1538,NA,"BB",8,6,4,"-",42
"228",2009,"MALE",1538,NA,"BB",8,6,8,"4",42
"228",2009,"MALE",1538,NA,"BB",8,6,10,"4",42
"228",2009,"MALE",1538,NA,"EE",12,6,4,"-",42
"228",2009,"MALE",1538,NA,"EE",12,6,8,"4",42
"228",2009,"MALE",1538,NA,"EE",12,6,10,"4",42
"228",2009,"MALE",1539,NA,"G",48,6,4,"4",43
"228",2009,"MALE",1539,NA,"G",48,6,8,"4",43
"228",2009,"MALE",1539,NA,"G",48,6,10,"4",43
"228",2009,"MALE",1539,NA,"T",10,6,4,"-",42
"228",2009,"MALE",1539,NA,"T",10,6,8,"4",42
"228",2009,"MALE",1539,NA,"T",10,6,10,"4",42
"228",2009,"MALE",1540,NA,"AA",38,6,4,"-",42
"228",2009,"MALE",1540,NA,"AA",38,6,8,"4",42
"228",2009,"MALE",1540,NA,"AA",38,6,10,"4",42
"228",2009,"MALE",1540,NA,"P",49,6,4,"4",43
"228",2009,"MALE",1540,NA,"P",49,6,8,"4",43
"228",2009,"MALE",1540,NA,"P",49,6,10,"-",43
"228",2009,"MALE",1560,NA,"L",30,6,4,"4",43
"228",2009,"MALE",1560,NA,"L",30,6,8,"4",43
"228",2009,"MALE",1560,NA,"L",30,6,10,"4",43
"228",2009,"MALE",1560,NA,"X",33,6,4,"-",42
"228",2009,"MALE",1560,NA,"X",33,6,8,"4",42
"228",2009,"MALE",1560,NA,"X",33,6,10,"4",42
"228",2009,"MALE",1571,NA,"A",10,6,4,"-",43
"228",2009,"MALE",1571,NA,"A",10,6,8,"4",43
"228",2009,"MALE",1571,NA,"A",10,6,10,"4",43
"228",2009,"MALE",1571,NA,"A",50,6,4,"4",43
"228",2009,"MALE",1571,NA,"A",50,6,8,"4",43
"228",2009,"MALE",1571,NA,"A",50,6,10,"4",43
"228",2009,"MALE",1581,NA,"BB",45,6,4,"-",42
"228",2009,"MALE",1581,NA,"BB",45,6,8,"4",42
"228",2009,"MALE",1581,NA,"BB",45,6,10,"4",42
"228",2009,"MALE",1581,NA,"D",15,6,4,"4",43
"228",2009,"MALE",1581,NA,"D",15,6,8,"4",43
"228",2009,"MALE",1581,NA,"D",15,6,10,"4",43
"228",2009,"MALE",1583,NA,"A",16,6,4,"4",43
"228",2009,"MALE",1583,NA,"A",16,6,8,"4",43
"228",2009,"MALE",1583,NA,"A",16,6,10,"4",43
"228",2009,"MALE",1583,NA,"B",32,6,4,"4",43
"228",2009,"MALE",1583,NA,"B",32,6,8,"4",43
"228",2009,"MALE",1583,NA,"B",32,6,10,"4",43
"228",2009,"MALE",1584,NA,"DD",48,6,4,"-",42
"228",2009,"MALE",1584,NA,"DD",48,6,8,"4",42
"228",2009,"MALE",1584,NA,"DD",48,6,10,"4",42
"228",2009,"MALE",1584,NA,"R",26,6,4,"-",42
"228",2009,"MALE",1584,NA,"R",26,6,8,"4",42
"228",2009,"MALE",1584,NA,"R",26,6,10,"4",42
"228",2009,"MALE",1585,NA,"F",31,6,4,"4",43
"228",2009,"MALE",1585,NA,"F",31,6,8,"4",43
"228",2009,"MALE",1585,NA,"F",31,6,10,"4",43
"228",2009,"MALE",1585,NA,"FF",17,6,4,"-",44
"228",2009,"MALE",1585,NA,"FF",17,6,8,"4",44
"228",2009,"MALE",1585,NA,"FF",17,6,10,"4",44
"228",2009,"MALE",1586,NA,"L",15,6,4,"4",43
"228",2009,"MALE",1586,NA,"L",15,6,8,"4",43
"228",2009,"MALE",1586,NA,"L",15,6,10,"4",43
"228",2009,"MALE",1586,NA,"Q",20,6,4,"4",42
"228",2009,"MALE",1586,NA,"Q",20,6,8,"4",42
"228",2009,"MALE",1586,NA,"Q",20,6,10,"4",42
"228",2009,"MALE",1588,NA,"P",47,6,4,"4",43
"228",2009,"MALE",1588,NA,"P",47,6,8,"4",43
"228",2009,"MALE",1588,NA,"P",47,6,10,"4",43
"228",2009,"MALE",1588,NA,"U",14,6,4,"-",42
"228",2009,"MALE",1588,NA,"U",14,6,8,"4",42
"228",2009,"MALE",1588,NA,"U",14,6,10,"4",42
"228",2009,"MALE",1589,NA,"CC",15,6,4,"-",42
"228",2009,"MALE",1589,NA,"CC",15,6,8,"4",42
"228",2009,"MALE",1589,NA,"CC",15,6,10,"4",42
"228",2009,"MALE",1589,NA,"V",2,6,4,"-",42
"228",2009,"MALE",1589,NA,"V",2,6,8,"4",42
"228",2009,"MALE",1589,NA,"V",2,6,10,"4",42
"228",2009,"MALE",1590,NA,"O",43,6,4,"-",43
"228",2009,"MALE",1590,NA,"O",43,6,8,"4",43
"228",2009,"MALE",1590,NA,"O",43,6,10,"4",43
"228",2009,"MALE",1590,NA,"Q",12,6,4,"4",42
"228",2009,"MALE",1590,NA,"Q",12,6,8,"4",42
"228",2009,"MALE",1590,NA,"Q",12,6,10,"4",42
"228",2009,"MALE",1593,NA,"B",9,6,4,"4",43
"228",2009,"MALE",1593,NA,"B",9,6,8,"4",43
"228",2009,"MALE",1593,NA,"B",9,6,10,"4",43
"228",2009,"MALE",1593,NA,"O",26,6,4,"4",43
"228",2009,"MALE",1593,NA,"O",26,6,8,"4",43
"228",2009,"MALE",1593,NA,"O",26,6,10,"4",43
"228",2009,"MALE",1594,NA,"EE",50,6,4,"-",44
"228",2009,"MALE",1594,NA,"EE",50,6,8,"4",44
"228",2009,"MALE",1594,NA,"EE",50,6,10,"-",44
"228",2009,"MALE",1594,NA,"S",37,6,4,"4",42
"228",2009,"MALE",1594,NA,"S",37,6,8,"4",42
"228",2009,"MALE",1594,NA,"S",37,6,10,"4",42
"228",2009,"MALE",1595,NA,"D",14,6,4,"4",43
"228",2009,"MALE",1595,NA,"D",14,6,8,"4",43
"228",2009,"MALE",1595,NA,"D",14,6,10,"4",43
"228",2009,"MALE",1595,NA,"L",26,6,4,"4",43
"228",2009,"MALE",1595,NA,"L",26,6,8,"4",43
"228",2009,"MALE",1595,NA,"L",26,6,10,"4",43
"228",2009,"MALE",1596,NA,"E",30,6,4,"4",43
"228",2009,"MALE",1596,NA,"E",30,6,8,"4",43
"228",2009,"MALE",1596,NA,"E",30,6,10,"4",43
"228",2009,"MALE",1596,NA,"FF",48,6,4,"-",44
"228",2009,"MALE",1596,NA,"FF",48,6,8,"4",44
"228",2009,"MALE",1596,NA,"FF",48,6,10,"-",44
"228",2009,"MALE",1599,NA,"T",1,6,4,"-",42
"228",2009,"MALE",1599,NA,"T",1,6,8,"4",42
"228",2009,"MALE",1599,NA,"T",1,6,10,"4",42
"228",2009,"MALE",1599,NA,"U",19,6,4,"-",42
"228",2009,"MALE",1599,NA,"U",19,6,8,"4",42
"228",2009,"MALE",1599,NA,"U",19,6,10,"4",42
"228",2009,"MALE",2000,NA,"R",15,6,4,"-",42
"228",2009,"MALE",2000,NA,"R",15,6,8,"4",42
"228",2009,"MALE",2000,NA,"R",15,6,10,"4",42
"228",2009,"MALE",2000,NA,"X",30,6,4,"-",42
"228",2009,"MALE",2000,NA,"X",30,6,8,"4",42
"228",2009,"MALE",2000,NA,"X",30,6,10,"4",42
"228",2010,"FEMALE",910,NA,"K",20,5,26,"-",46
"228",2010,"FEMALE",910,NA,"K",20,5,31,"4",46
"228",2010,"FEMALE",910,NA,"K",20,6,3,"4",46
"228",2010,"FEMALE",910,NA,"K",20,6,8,"4.5",46
"228",2010,"FEMALE",910,NA,"Q",30,5,26,"3",47
"228",2010,"FEMALE",910,NA,"Q",30,5,31,"4",47
"228",2010,"FEMALE",910,NA,"Q",30,6,3,"4",47
"228",2010,"FEMALE",910,NA,"Q",30,6,8,"5",47
"228",2010,"FEMALE",951,NA,"K",45,5,26,"4",46
"228",2010,"FEMALE",951,NA,"K",45,5,31,"4.5",46
"228",2010,"FEMALE",951,NA,"K",45,6,3,"5",46
"228",2010,"FEMALE",951,NA,"K",45,6,8,"-",46
"228",2010,"FEMALE",951,NA,"L",41,5,26,"4",47
"228",2010,"FEMALE",951,NA,"L",41,5,31,"4",47
"228",2010,"FEMALE",951,NA,"L",41,6,3,"5",47
"228",2010,"FEMALE",951,NA,"L",41,6,8,"-",47
"228",2010,"FEMALE",981,NA,"O",25,5,26,"4",47
"228",2010,"FEMALE",981,NA,"O",25,5,31,"4.5",47
"228",2010,"FEMALE",981,NA,"O",25,6,3,"5",47
"228",2010,"FEMALE",981,NA,"O",25,6,8,"-",47
"228",2010,"FEMALE",981,NA,"S",41,5,26,"4",47
"228",2010,"FEMALE",981,NA,"S",41,5,31,"4.5",47
"228",2010,"FEMALE",981,NA,"S",41,6,3,"5",47
"228",2010,"FEMALE",981,NA,"S",41,6,8,"-",47
"228",2010,"FEMALE",982,NA,"B",41,5,26,"-",46
"228",2010,"FEMALE",982,NA,"B",41,5,31,"4",46
"228",2010,"FEMALE",982,NA,"B",41,6,3,"4",46
"228",2010,"FEMALE",982,NA,"B",41,6,8,"4.5",46
"228",2010,"FEMALE",982,NA,"W",12,5,26,"-",47
"228",2010,"FEMALE",982,NA,"W",12,5,31,"4",47
"228",2010,"FEMALE",982,NA,"W",12,6,3,"4.5",47
"228",2010,"FEMALE",982,NA,"W",12,6,8,"5",47
"228",2010,"FEMALE",983,NA,"A",13,5,26,"3",46
"228",2010,"FEMALE",983,NA,"A",13,5,31,"4",46
"228",2010,"FEMALE",983,NA,"A",13,6,3,"4",46
"228",2010,"FEMALE",983,NA,"A",13,6,8,"5",46
"228",2010,"FEMALE",983,NA,"U",17,5,26,"-",47
"228",2010,"FEMALE",983,NA,"U",17,5,31,"4",47
"228",2010,"FEMALE",983,NA,"U",17,6,3,"4",47
"228",2010,"FEMALE",983,NA,"U",17,6,8,"5",47
"228",2010,"FEMALE",984,NA,"N",17,5,26,"-",47
"228",2010,"FEMALE",984,NA,"N",17,5,31,"4",47
"228",2010,"FEMALE",984,NA,"N",17,6,3,"4",47
"228",2010,"FEMALE",984,NA,"N",17,6,8,"5",47
"228",2010,"FEMALE",984,NA,"Y",32,5,26,"-",47
"228",2010,"FEMALE",984,NA,"Y",32,5,31,"4",47
"228",2010,"FEMALE",984,NA,"Y",32,6,3,"4",47
"228",2010,"FEMALE",984,NA,"Y",32,6,8,"4.5",47
"228",2010,"FEMALE",986,NA,"A",23,5,26,"3",46
"228",2010,"FEMALE",986,NA,"A",23,5,31,"4",46
"228",2010,"FEMALE",986,NA,"A",23,6,3,"4",46
"228",2010,"FEMALE",986,NA,"A",23,6,8,"5",46
"228",2010,"FEMALE",986,NA,"Y",12,5,26,"-",47
"228",2010,"FEMALE",986,NA,"Y",12,5,31,"4",47
"228",2010,"FEMALE",986,NA,"Y",12,6,3,"4",47
"228",2010,"FEMALE",986,NA,"Y",12,6,8,"5",47
"228",2010,"FEMALE",987,NA,"AA",44,5,26,"4",47
"228",2010,"FEMALE",987,NA,"AA",44,5,31,"5",47
"228",2010,"FEMALE",987,NA,"AA",44,6,3,"-",47
"228",2010,"FEMALE",987,NA,"AA",44,6,8,"-",47
"228",2010,"FEMALE",987,NA,"DD",40,5,26,"4",47
"228",2010,"FEMALE",987,NA,"DD",40,5,31,"4",47
"228",2010,"FEMALE",987,NA,"DD",40,6,3,"-",47
"228",2010,"FEMALE",987,NA,"DD",40,6,8,"5",47
"228",2010,"FEMALE",989,NA,"C",46,5,26,"-",46
"228",2010,"FEMALE",989,NA,"C",46,5,31,"4",46
"228",2010,"FEMALE",989,NA,"C",46,6,3,"4",46
"228",2010,"FEMALE",989,NA,"C",46,6,8,"4",46
"228",2010,"FEMALE",989,NA,"FF",50,5,26,"-",48
"228",2010,"FEMALE",989,NA,"FF",50,5,31,"4",48
"228",2010,"FEMALE",989,NA,"FF",50,6,3,"-",48
"228",2010,"FEMALE",989,NA,"FF",50,6,8,"4.5",48
"228",2010,"FEMALE",1460,NA,"CC",42,5,26,"4",47
"228",2010,"FEMALE",1460,NA,"CC",42,5,31,"4",47
"228",2010,"FEMALE",1460,NA,"CC",42,6,3,"-",47
"228",2010,"FEMALE",1460,NA,"CC",42,6,8,"5",47
"228",2010,"FEMALE",1460,NA,"M",44,5,26,"3",47
"228",2010,"FEMALE",1460,NA,"M",44,5,31,"4",47
"228",2010,"FEMALE",1460,NA,"M",44,6,3,"4",47
"228",2010,"FEMALE",1460,NA,"M",44,6,8,"5",47
"228",2010,"FEMALE",1461,NA,"B",48,5,26,"-",46
"228",2010,"FEMALE",1461,NA,"B",48,5,31,"4",46
"228",2010,"FEMALE",1461,NA,"B",48,6,3,"4",46
"228",2010,"FEMALE",1461,NA,"B",48,6,8,"5",46
"228",2010,"FEMALE",1461,NA,"M",27,5,26,"-",47
"228",2010,"FEMALE",1461,NA,"M",27,5,31,"4",47
"228",2010,"FEMALE",1461,NA,"M",27,6,3,"4",47
"228",2010,"FEMALE",1461,NA,"M",27,6,8,"5",47
"228",2010,"FEMALE",1462,NA,"C",7,5,26,"3",46
"228",2010,"FEMALE",1462,NA,"C",7,5,31,"4",46
"228",2010,"FEMALE",1462,NA,"C",7,6,3,"4",46
"228",2010,"FEMALE",1462,NA,"C",7,6,8,"5",46
"228",2010,"FEMALE",1462,NA,"D",2,5,26,"4",46
"228",2010,"FEMALE",1462,NA,"D",2,5,31,"4",46
"228",2010,"FEMALE",1462,NA,"D",2,6,3,"5",46
"228",2010,"FEMALE",1462,NA,"D",2,6,8,"-",46
"228",2010,"FEMALE",1463,NA,"G",11,5,26,"-",46
"228",2010,"FEMALE",1463,NA,"G",11,5,31,"4",46
"228",2010,"FEMALE",1463,NA,"G",11,6,3,"4",46
"228",2010,"FEMALE",1463,NA,"G",11,6,8,"5",46
"228",2010,"FEMALE",1463,NA,"J",15,5,26,"-",46
"228",2010,"FEMALE",1463,NA,"J",15,5,31,"4",46
"228",2010,"FEMALE",1463,NA,"J",15,6,3,"4.5",46
"228",2010,"FEMALE",1463,NA,"J",15,6,8,"5",46
"228",2010,"FEMALE",1464,NA,"A",19,5,26,"-",46
"228",2010,"FEMALE",1464,NA,"A",19,5,31,"4",46
"228",2010,"FEMALE",1464,NA,"A",19,6,3,"4",46
"228",2010,"FEMALE",1464,NA,"A",19,6,8,"5",46
"228",2010,"FEMALE",1464,NA,"P",7,5,26,"3",47
"228",2010,"FEMALE",1464,NA,"P",7,5,31,"4",47
"228",2010,"FEMALE",1464,NA,"P",7,6,3,"4",47
"228",2010,"FEMALE",1464,NA,"P",7,6,8,"5",47
"228",2010,"FEMALE",1465,NA,"AA",50,5,26,"4",47
"228",2010,"FEMALE",1465,NA,"AA",50,5,31,"5",47
"228",2010,"FEMALE",1465,NA,"AA",50,6,3,"-",47
"228",2010,"FEMALE",1465,NA,"AA",50,6,8,"-",47
"228",2010,"FEMALE",1465,NA,"T",5,5,26,"3",47
"228",2010,"FEMALE",1465,NA,"T",5,5,31,"4",47
"228",2010,"FEMALE",1465,NA,"T",5,6,3,"5",47
"228",2010,"FEMALE",1465,NA,"T",5,6,8,"-",47
"228",2010,"FEMALE",1466,NA,"L",16,5,26,"3",46
"228",2010,"FEMALE",1466,NA,"L",16,5,31,"4",46
"228",2010,"FEMALE",1466,NA,"L",16,6,3,"4",46
"228",2010,"FEMALE",1466,NA,"L",16,6,8,"5",46
"228",2010,"FEMALE",1466,NA,"Z",29,5,26,"-",47
"228",2010,"FEMALE",1466,NA,"Z",29,5,31,"3",47
"228",2010,"FEMALE",1466,NA,"Z",29,6,3,"4",47
"228",2010,"FEMALE",1466,NA,"Z",29,6,8,"4",47
"228",2010,"FEMALE",1467,NA,"D",29,5,26,"4",46
"228",2010,"FEMALE",1467,NA,"D",29,5,31,"4",46
"228",2010,"FEMALE",1467,NA,"D",29,6,3,"4.5",46
"228",2010,"FEMALE",1467,NA,"D",29,6,8,"5",46
"228",2010,"FEMALE",1467,NA,"G",12,5,26,"4",46
"228",2010,"FEMALE",1467,NA,"G",12,5,31,"4",46
"228",2010,"FEMALE",1467,NA,"G",12,6,3,"4.5",46
"228",2010,"FEMALE",1467,NA,"G",12,6,8,"5",46
"228",2010,"FEMALE",1532,NA,"EE",17,5,26,"-",48
"228",2010,"FEMALE",1532,NA,"EE",17,5,31,"4",48
"228",2010,"FEMALE",1532,NA,"EE",17,6,3,"4",48
"228",2010,"FEMALE",1532,NA,"EE",17,6,8,"5",48
"228",2010,"FEMALE",1532,NA,"I",14,5,26,"4",46
"228",2010,"FEMALE",1532,NA,"I",14,5,31,"4",46
"228",2010,"FEMALE",1532,NA,"I",14,6,3,"4.5",46
"228",2010,"FEMALE",1532,NA,"I",14,6,8,"5",46
"228",2010,"FEMALE",1533,NA,"C",24,5,26,"-",46
"228",2010,"FEMALE",1533,NA,"C",24,5,31,"4",46
"228",2010,"FEMALE",1533,NA,"C",24,6,3,"4",46
